order_id,customer_id,order_date,amount,discount_applied,category,returned,return_reason
ORD007759,CUST01798,2023-07-03,76.94,0.0,Wellness,True,not_needed
ORD007760,CUST01798,2023-07-16,59.9,8.4,Bodycare,False,
ORD007761,CUST01798,2023-09-10,246.99,0.0,Bodycare,False,
ORD007762,CUST01798,2024-04-18,53.56,18.02,Makeup,False,
ORD007763,CUST01799,2024-05-29,163.91,0.0,Bodycare,True,damaged
ORD007764,CUST01800,2023-01-09,186.07,0.0,Bodycare,False,
ORD007765,CUST01800,2023-09-17,367.03,138.27,Skincare,False,
ORD007766,CUST01800,2024-02-23,99.4,0.0,Skincare,False,
ORD007767,CUST01800,2022-11-17,49.23,0.0,Makeup,False,
ORD007768,CUST01800,2022-09-13,40.55,7.07,Skincare,False,
ORD007769,CUST01800,2022-11-06,59.88,14.52,Haircare,False,
ORD007770,CUST01801,2024-04-25,105.7,0.0,Skincare,False,
ORD007771,CUST01801,2024-02-04,67.38,0.0,Wellness,True,quality
ORD007772,CUST01801,2024-05-11,118.85,41.47,Makeup,False,
ORD007773,CUST01801,2024-04-09,194.55,0.0,Bodycare,False,
ORD007774,CUST01802,2024-04-07,27.94,0.0,Makeup,False,
ORD007775,CUST01803,2024-06-19,94.81,10.53,Haircare,False,
ORD007776,CUST01803,2024-03-22,65.96,3.42,Skincare,False,
ORD007777,CUST01803,2023-11-05,211.15,54.69,Wellness,False,
ORD007778,CUST01803,2023-05-23,62.12,0.7,Haircare,False,
ORD007779,CUST01803,2024-01-18,51.45,12.24,Wellness,False,
ORD007780,CUST01804,2023-01-12,135.96,0.0,Haircare,False,
ORD007781,CUST01805,2022-11-30,72.59,23.69,Haircare,False,
ORD007782,CUST01805,2023-11-05,153.94,52.68,Wellness,False,
ORD007783,CUST01805,2024-02-06,34.55,0.0,Wellness,False,
ORD007784,CUST01806,2023-01-09,590.73,11.51,Makeup,False,
ORD007785,CUST01807,2024-03-28,134.67,0.0,Wellness,False,
ORD007786,CUST01807,2024-03-15,348.91,0.0,Wellness,False,
ORD007787,CUST01808,2024-05-16,33.54,0.0,Makeup,False,
ORD007788,CUST01808,2024-06-24,70.7,0.0,Bodycare,False,
ORD007789,CUST01808,2024-06-09,73.22,0.0,Wellness,False,
ORD007790,CUST01809,2024-01-04,115.18,0.0,Wellness,False,
ORD007791,CUST01809,2023-02-15,100.79,9.48,Wellness,False,
ORD007792,CUST01809,2023-12-02,42.3,0.0,Bodycare,False,
ORD007793,CUST01810,2024-03-01,106.21,0.0,Wellness,False,
ORD007794,CUST01810,2024-03-15,52.0,7.9,Wellness,False,
ORD007795,CUST01811,2023-10-17,84.75,27.45,Skincare,True,
ORD007796,CUST01812,2023-04-26,166.44,0.0,Haircare,False,
ORD007797,CUST01813,2024-01-30,22.26,0.33,Haircare,False,
ORD007798,CUST01814,2024-06-10,86.57,0.0,Skincare,False,
ORD007799,CUST01815,2023-07-22,143.2,0.0,Wellness,False,
ORD007800,CUST01816,2024-03-10,69.4,6.54,Haircare,False,
ORD007801,CUST01816,2024-01-15,51.96,0.0,Wellness,True,not_needed
ORD007802,CUST01816,2024-05-23,42.64,0.0,Wellness,False,
ORD007803,CUST01816,2023-03-14,83.52,18.66,Wellness,False,
ORD007804,CUST01816,2023-05-28,61.72,9.09,Wellness,False,
ORD007805,CUST01816,2023-04-26,70.34,0.0,Haircare,False,
ORD007806,CUST01816,2023-01-31,184.41,33.94,Skincare,False,
ORD007807,CUST01816,2023-07-16,80.1,0.0,Makeup,False,
ORD007808,CUST01816,2023-11-25,69.23,0.0,Skincare,False,
ORD007809,CUST01816,2023-09-27,109.96,21.22,Makeup,False,
ORD007810,CUST01816,2024-06-06,102.6,12.34,Haircare,True,not_needed
ORD007811,CUST01817,2023-08-30,98.13,12.53,Wellness,False,
ORD007812,CUST01817,2023-04-14,95.71,12.65,Wellness,False,
ORD007813,CUST01817,2023-06-19,777.57,0.0,Skincare,False,
ORD007814,CUST01817,2023-10-31,194.11,0.0,Haircare,False,
ORD007815,CUST01817,2024-02-19,189.1,0.0,Makeup,False,
ORD007816,CUST01818,2023-12-31,73.61,0.0,Wellness,False,
ORD007817,CUST01819,2023-05-17,85.91,19.81,Makeup,False,
ORD007818,CUST01819,2023-12-12,153.81,0.0,Wellness,False,
ORD007819,CUST01820,2024-05-05,73.5,11.75,Haircare,False,
ORD007820,CUST01820,2024-06-08,192.11,0.0,Skincare,False,
ORD007821,CUST01820,2024-04-02,105.66,0.0,Bodycare,True,size
ORD007822,CUST01820,2024-05-27,57.29,0.0,Bodycare,False,
ORD007823,CUST01820,2024-06-13,52.35,5.83,Skincare,False,
ORD007824,CUST01820,2024-03-26,66.08,13.87,Wellness,True,
ORD007825,CUST01821,2023-05-18,86.15,0.0,Skincare,False,
ORD007826,CUST01821,2022-10-24,225.91,0.0,Wellness,False,
ORD007827,CUST01822,2023-06-25,125.85,48.89,Wellness,False,
ORD007828,CUST01822,2023-07-27,18.15,0.0,Skincare,False,
ORD007829,CUST01822,2023-04-12,41.98,12.03,Haircare,True,not_needed
ORD007830,CUST01822,2023-10-12,86.29,1.84,Makeup,True,not_needed
ORD007831,CUST01822,2024-04-25,84.99,0.0,Makeup,False,
ORD007832,CUST01822,2023-05-26,35.08,13.2,Bodycare,False,
ORD007833,CUST01822,2023-09-21,88.77,0.0,Haircare,True,quality
ORD007834,CUST01822,2024-04-20,130.93,37.13,Wellness,False,
ORD007835,CUST01822,2024-02-18,222.06,0.0,Haircare,False,
ORD007836,CUST01822,2023-12-08,104.15,20.42,Makeup,False,
ORD007837,CUST01822,2023-06-26,47.65,0.0,Makeup,False,
ORD007838,CUST01822,2023-09-04,134.35,0.0,Wellness,False,
ORD007839,CUST01822,2024-06-08,145.82,54.02,Skincare,False,
ORD007840,CUST01822,2024-02-24,80.28,0.0,Haircare,False,
ORD007841,CUST01823,2024-06-08,50.58,0.0,Skincare,False,
ORD007842,CUST01823,2024-04-03,118.04,0.0,Skincare,False,
ORD007843,CUST01824,2023-11-13,53.5,2.86,Skincare,False,
ORD007844,CUST01824,2023-04-08,68.19,4.65,Skincare,False,
ORD007845,CUST01825,2023-12-16,140.2,3.78,Wellness,False,
ORD007846,CUST01825,2023-09-30,30.73,8.17,Bodycare,True,not_needed
ORD007847,CUST01825,2023-06-12,158.0,42.6,Bodycare,False,
ORD007848,CUST01825,2024-04-19,68.9,0.0,Bodycare,False,
ORD007849,CUST01825,2024-02-10,84.27,0.0,Makeup,True,not_needed
ORD007850,CUST01826,2024-03-22,147.41,36.12,Makeup,False,
ORD007851,CUST01826,2024-04-05,120.88,0.0,Haircare,False,
ORD007852,CUST01826,2024-05-09,33.72,0.0,Wellness,False,
ORD007853,CUST01827,2023-12-24,130.37,0.0,Bodycare,True,size
ORD007854,CUST01828,2023-09-01,117.3,0.0,Wellness,False,
ORD007855,CUST01828,2022-05-20,85.51,9.72,Haircare,False,
ORD007856,CUST01828,2024-05-09,166.48,0.0,Makeup,False,
ORD007857,CUST01828,2023-09-08,142.99,0.0,Bodycare,False,
ORD007858,CUST01828,2024-06-18,99.51,12.79,Skincare,True,size
ORD007859,CUST01828,2024-05-14,17.85,0.0,Bodycare,True,quality
ORD007860,CUST01828,2022-06-29,55.41,20.0,Bodycare,False,
ORD007861,CUST01829,2023-12-19,24.48,0.0,Wellness,False,
ORD007862,CUST01829,2023-11-26,99.82,24.92,Wellness,False,
ORD007863,CUST01829,2023-07-24,278.85,0.0,Wellness,False,
ORD007864,CUST01829,2023-07-12,135.99,20.97,Bodycare,False,
ORD007865,CUST01829,2024-03-15,52.3,0.0,Bodycare,False,
ORD007866,CUST01829,2023-09-26,32.42,0.0,Bodycare,False,
ORD007867,CUST01830,2024-01-09,229.22,0.0,Wellness,False,
ORD007868,CUST01830,2023-10-17,225.57,0.0,Skincare,True,
ORD007869,CUST01830,2024-03-13,81.12,0.0,Bodycare,False,
ORD007870,CUST01831,2023-05-28,113.01,0.0,Haircare,False,
ORD007871,CUST01832,2023-01-28,31.45,6.83,Skincare,False,
ORD007872,CUST01832,2024-06-14,72.23,25.47,Bodycare,False,
ORD007873,CUST01832,2023-07-10,120.36,18.92,Haircare,False,
ORD007874,CUST01832,2022-11-09,54.66,3.05,Bodycare,False,
ORD007875,CUST01832,2022-11-10,87.53,14.84,Makeup,False,
ORD007876,CUST01832,2023-09-29,460.0,57.21,Haircare,False,
ORD007877,CUST01832,2024-03-29,25.74,0.0,Wellness,False,
ORD007878,CUST01832,2023-12-01,52.43,0.0,Makeup,False,
ORD007879,CUST01832,2024-05-26,75.12,14.12,Wellness,True,damaged
ORD007880,CUST01832,2023-10-12,62.09,0.0,Makeup,True,not_needed
ORD007881,CUST01833,2023-07-11,76.13,0.0,Skincare,False,
ORD007882,CUST01833,2023-04-21,478.61,41.86,Bodycare,True,quality
ORD007883,CUST01833,2023-04-20,63.43,0.0,Wellness,False,
ORD007884,CUST01833,2024-04-10,251.89,0.0,Haircare,False,
ORD007885,CUST01833,2023-09-03,87.78,0.0,Haircare,False,
ORD007886,CUST01833,2023-10-04,101.41,17.53,Skincare,False,
ORD007887,CUST01834,2024-03-28,123.76,0.0,Wellness,False,
ORD007888,CUST01834,2024-05-07,51.44,0.0,Makeup,False,
ORD007889,CUST01834,2024-03-28,46.75,0.0,Haircare,False,
ORD007890,CUST01834,2024-05-04,55.94,0.0,Haircare,False,
ORD007891,CUST01834,2024-04-28,53.52,0.0,Haircare,False,
ORD007892,CUST01834,2024-06-28,42.05,0.0,Makeup,False,
ORD007893,CUST01835,2024-04-06,71.85,19.27,Makeup,False,
ORD007894,CUST01835,2024-02-16,82.78,0.0,Makeup,False,
ORD007895,CUST01835,2024-05-22,92.15,0.0,Haircare,False,
ORD007896,CUST01835,2023-11-07,31.96,0.0,Haircare,False,
ORD007897,CUST01835,2023-06-20,22.32,0.0,Wellness,False,
ORD007898,CUST01836,2023-06-16,91.29,2.94,Wellness,False,
ORD007899,CUST01837,2023-09-29,27.83,0.9,Haircare,False,
ORD007900,CUST01837,2022-12-15,91.67,0.0,Bodycare,False,
ORD007901,CUST01837,2022-02-06,15.02,0.0,Skincare,False,
ORD007902,CUST01837,2023-06-21,53.67,0.0,Wellness,True,
ORD007903,CUST01837,2024-04-01,64.07,0.0,Wellness,False,
ORD007904,CUST01837,2023-10-16,24.77,0.0,Haircare,False,
ORD007905,CUST01837,2024-04-10,217.95,32.94,Makeup,False,
ORD007906,CUST01837,2022-06-07,84.03,0.0,Skincare,False,
ORD007907,CUST01837,2024-05-10,52.93,12.25,Bodycare,True,
ORD007908,CUST01837,2022-11-12,335.92,0.0,Haircare,False,
ORD007909,CUST01837,2022-07-15,105.01,0.0,Bodycare,False,
ORD007910,CUST01837,2022-05-13,114.9,38.89,Skincare,False,
ORD007911,CUST01838,2024-03-27,56.93,0.0,Skincare,False,
ORD007912,CUST01839,2024-03-25,24.78,6.54,Skincare,False,
ORD007913,CUST01839,2022-09-03,23.94,0.0,Bodycare,False,
ORD007914,CUST01840,2023-04-30,30.97,0.0,Makeup,False,
ORD007915,CUST01840,2023-07-02,16.62,2.36,Bodycare,False,
ORD007916,CUST01840,2024-03-16,122.96,3.19,Haircare,False,
ORD007917,CUST01841,2023-11-09,76.46,4.11,Makeup,False,
ORD007918,CUST01841,2024-05-12,174.45,0.0,Skincare,False,
ORD007919,CUST01841,2023-12-08,67.26,0.0,Haircare,False,
ORD007920,CUST01842,2024-02-03,191.85,0.0,Haircare,False,
ORD007921,CUST01842,2023-11-26,65.31,23.17,Wellness,False,
ORD007922,CUST01843,2024-05-28,39.39,0.0,Bodycare,False,
ORD007923,CUST01843,2024-02-29,333.63,0.0,Bodycare,False,
ORD007924,CUST01843,2024-01-17,132.06,0.0,Haircare,False,
ORD007925,CUST01843,2024-04-03,51.93,0.0,Makeup,False,
ORD007926,CUST01843,2024-02-13,24.58,0.0,Haircare,False,
ORD007927,CUST01843,2023-12-31,27.95,6.78,Haircare,False,
ORD007928,CUST01843,2024-01-08,309.81,0.0,Wellness,False,
ORD007929,CUST01843,2024-03-25,27.55,2.65,Bodycare,False,
ORD007930,CUST01844,2024-01-13,67.35,0.0,Skincare,False,
ORD007931,CUST01844,2022-06-24,71.25,26.44,Skincare,True,size
ORD007932,CUST01845,2024-04-29,36.83,8.06,Skincare,False,
ORD007933,CUST01846,2023-09-12,146.09,0.0,Wellness,False,
ORD007934,CUST01846,2023-11-10,91.96,25.99,Skincare,True,damaged
ORD007935,CUST01846,2023-09-16,121.16,12.69,Makeup,False,
ORD007936,CUST01847,2024-06-30,185.07,0.0,Haircare,False,
ORD007937,CUST01847,2024-05-14,159.42,0.0,Wellness,False,
ORD007938,CUST01848,2024-06-25,58.16,0.0,Skincare,False,
ORD007939,CUST01848,2024-03-24,52.08,0.0,Bodycare,False,
ORD007940,CUST01849,2024-01-22,111.83,0.0,Bodycare,False,
ORD007941,CUST01849,2024-02-04,147.23,0.0,Haircare,False,
ORD007942,CUST01849,2023-12-10,94.84,13.7,Skincare,False,
ORD007943,CUST01850,2024-01-09,33.26,0.0,Skincare,True,not_needed
ORD007944,CUST01850,2023-10-07,53.45,5.01,Makeup,False,
ORD007945,CUST01850,2024-05-30,218.56,4.14,Haircare,False,
ORD007946,CUST01850,2023-10-16,85.67,0.0,Bodycare,False,
ORD007947,CUST01850,2024-03-15,50.73,0.0,Makeup,False,
ORD007948,CUST01850,2023-10-17,216.58,0.0,Skincare,False,
ORD007949,CUST01850,2024-05-05,266.34,0.0,Wellness,False,
ORD007950,CUST01850,2024-06-05,39.44,0.0,Makeup,False,
ORD007951,CUST01850,2024-04-19,63.3,18.62,Skincare,False,
ORD007952,CUST01850,2023-12-01,70.74,0.0,Skincare,False,
ORD007953,CUST01850,2023-10-16,130.74,0.0,Skincare,False,
ORD007954,CUST01850,2024-05-10,79.34,0.0,Makeup,False,
ORD007955,CUST01850,2023-11-02,98.07,19.88,Bodycare,False,
ORD007956,CUST01850,2024-02-12,81.27,8.22,Wellness,False,
ORD007957,CUST01850,2024-03-08,419.86,0.0,Skincare,False,
ORD007958,CUST01850,2024-04-01,134.49,0.0,Skincare,False,
ORD007959,CUST01850,2024-05-13,73.29,0.0,Makeup,False,
ORD007960,CUST01851,2024-05-24,74.11,0.0,Skincare,False,
ORD007961,CUST01852,2024-01-12,26.69,0.0,Bodycare,False,
ORD007962,CUST01852,2024-05-13,76.66,0.0,Wellness,False,
ORD007963,CUST01852,2023-12-15,169.85,0.0,Wellness,True,not_needed
ORD007964,CUST01853,2023-08-09,65.73,0.0,Skincare,False,
ORD007965,CUST01853,2023-12-13,130.62,0.0,Wellness,False,
ORD007966,CUST01853,2023-06-21,181.19,0.0,Makeup,False,
ORD007967,CUST01853,2023-03-01,190.23,0.0,Skincare,False,
ORD007968,CUST01854,2023-06-28,74.76,9.39,Makeup,False,
ORD007969,CUST01855,2022-03-04,46.23,1.01,Skincare,False,
ORD007970,CUST01856,2024-04-04,125.44,23.01,Haircare,False,
ORD007971,CUST01857,2023-04-07,66.69,0.0,Bodycare,False,
ORD007972,CUST01857,2024-03-12,64.04,5.61,Bodycare,False,
ORD007973,CUST01857,2024-04-01,100.34,0.0,Wellness,False,
ORD007974,CUST01858,2024-05-01,74.46,0.0,Makeup,False,
ORD007975,CUST01858,2024-04-21,162.23,0.0,Wellness,False,
ORD007976,CUST01858,2023-12-29,179.74,0.0,Haircare,False,
ORD007977,CUST01858,2022-08-23,293.75,0.0,Skincare,True,damaged
ORD007978,CUST01858,2022-09-27,325.7,0.0,Bodycare,True,quality
ORD007979,CUST01858,2024-06-19,20.62,0.0,Skincare,False,
ORD007980,CUST01859,2024-04-16,126.09,0.0,Skincare,False,
ORD007981,CUST01860,2024-04-14,26.5,5.21,Bodycare,False,
ORD007982,CUST01860,2023-04-23,187.99,0.0,Bodycare,True,
ORD007983,CUST01860,2024-03-28,164.97,5.4,Bodycare,False,
ORD007984,CUST01861,2024-02-13,46.11,0.0,Bodycare,False,
ORD007985,CUST01861,2024-03-22,100.11,0.0,Skincare,False,
ORD007986,CUST01861,2024-03-12,100.12,0.0,Skincare,False,
ORD007987,CUST01862,2022-11-10,203.26,0.0,Wellness,False,
ORD007988,CUST01862,2023-11-02,43.34,0.0,Haircare,True,size
ORD007989,CUST01862,2023-06-15,23.05,0.0,Bodycare,True,not_needed
ORD007990,CUST01863,2022-11-18,89.56,0.0,Haircare,True,size
ORD007991,CUST01863,2023-02-12,201.97,0.0,Wellness,False,
ORD007992,CUST01863,2023-11-03,67.07,0.0,Bodycare,False,
ORD007993,CUST01863,2023-12-09,295.6,0.0,Haircare,False,
ORD007994,CUST01863,2024-01-17,75.59,0.0,Haircare,False,
ORD007995,CUST01863,2023-09-10,68.6,0.0,Makeup,False,
ORD007996,CUST01863,2024-01-02,127.44,0.0,Wellness,False,
ORD007997,CUST01863,2023-11-11,163.78,26.46,Bodycare,False,
ORD007998,CUST01863,2023-07-25,408.46,139.71,Haircare,False,
ORD007999,CUST01864,2023-08-02,139.48,23.77,Haircare,False,
ORD008000,CUST01864,2023-09-10,59.92,19.51,Makeup,False,
ORD008001,CUST01864,2024-01-09,34.37,10.82,Bodycare,False,
ORD008002,CUST01865,2024-06-11,47.84,15.63,Haircare,True,not_needed
ORD008003,CUST01866,2024-05-18,139.1,0.0,Haircare,False,
ORD008004,CUST01866,2024-05-07,52.91,8.07,Bodycare,False,
ORD008005,CUST01866,2024-04-21,41.28,0.0,Bodycare,False,
ORD008006,CUST01866,2024-05-14,57.74,7.28,Haircare,False,
ORD008007,CUST01866,2024-05-14,37.86,12.44,Skincare,False,
ORD008008,CUST01866,2024-05-02,82.79,0.0,Skincare,False,
ORD008009,CUST01866,2024-05-05,122.91,0.57,Makeup,True,
ORD008010,CUST01867,2024-03-01,110.73,1.46,Haircare,False,
ORD008011,CUST01868,2022-04-05,184.39,0.0,Haircare,False,
ORD008012,CUST01868,2023-11-11,317.75,0.0,Makeup,False,
ORD008013,CUST01868,2023-11-18,103.28,0.0,Bodycare,False,
ORD008014,CUST01868,2024-05-02,160.29,17.02,Makeup,False,
ORD008015,CUST01869,2023-09-03,154.15,25.24,Bodycare,False,
ORD008016,CUST01869,2024-06-10,55.34,0.0,Wellness,False,
ORD008017,CUST01870,2023-12-05,131.47,7.45,Skincare,False,
ORD008018,CUST01870,2023-10-29,130.36,0.0,Haircare,False,
ORD008019,CUST01870,2024-04-14,113.75,0.0,Bodycare,False,
ORD008020,CUST01871,2024-01-31,50.47,0.0,Haircare,False,
ORD008021,CUST01871,2024-05-04,73.4,0.0,Wellness,False,
ORD008022,CUST01871,2023-06-25,35.17,8.61,Bodycare,False,
ORD008023,CUST01871,2023-05-18,143.32,10.98,Wellness,False,
ORD008024,CUST01872,2024-05-24,7.2,0.0,Wellness,False,
ORD008025,CUST01873,2023-08-27,55.11,0.0,Bodycare,False,
ORD008026,CUST01873,2024-06-24,52.93,10.96,Makeup,False,
ORD008027,CUST01873,2024-01-07,83.33,16.57,Skincare,False,
ORD008028,CUST01873,2024-05-24,67.05,0.0,Makeup,False,
ORD008029,CUST01873,2023-11-15,43.58,13.74,Haircare,False,
ORD008030,CUST01873,2024-01-29,112.77,31.74,Makeup,False,
ORD008031,CUST01873,2024-04-02,132.15,41.16,Makeup,False,
ORD008032,CUST01874,2022-10-10,49.26,0.0,Bodycare,False,
ORD008033,CUST01874,2023-03-26,80.98,1.71,Makeup,False,
ORD008034,CUST01874,2023-08-17,86.51,0.0,Haircare,False,
ORD008035,CUST01875,2023-10-21,46.86,8.14,Makeup,False,
ORD008036,CUST01875,2023-10-08,109.93,0.0,Makeup,False,
ORD008037,CUST01876,2023-12-03,10.07,0.0,Wellness,False,
ORD008038,CUST01876,2023-10-08,77.34,0.0,Makeup,False,
ORD008039,CUST01877,2022-08-19,192.56,0.0,Skincare,False,
ORD008040,CUST01877,2023-04-15,114.19,7.18,Bodycare,False,
ORD008041,CUST01877,2023-02-16,103.5,0.0,Makeup,True,quality
ORD008042,CUST01877,2024-03-07,91.79,0.0,Haircare,False,
ORD008043,CUST01877,2022-12-20,133.37,0.0,Makeup,False,
ORD008044,CUST01877,2022-08-29,129.23,7.41,Bodycare,False,
ORD008045,CUST01878,2024-02-09,175.93,0.0,Makeup,False,
ORD008046,CUST01879,2023-12-10,107.09,29.37,Haircare,False,
ORD008047,CUST01879,2023-09-17,85.03,22.08,Wellness,False,
ORD008048,CUST01879,2023-12-11,43.61,11.07,Wellness,False,
ORD008049,CUST01879,2023-11-21,103.32,0.0,Makeup,False,
ORD008050,CUST01879,2024-04-22,86.46,0.0,Haircare,False,
ORD008051,CUST01880,2023-09-02,85.45,29.09,Bodycare,False,
ORD008052,CUST01880,2024-01-26,180.1,18.92,Bodycare,False,
ORD008053,CUST01880,2024-03-02,83.3,0.0,Wellness,False,
ORD008054,CUST01881,2023-07-28,94.54,0.0,Skincare,False,
ORD008055,CUST01881,2023-01-24,192.7,14.88,Bodycare,True,size
ORD008056,CUST01881,2023-10-23,85.08,0.0,Haircare,False,
ORD008057,CUST01881,2022-12-26,74.38,0.0,Skincare,False,
ORD008058,CUST01881,2023-01-12,175.5,67.74,Haircare,False,
ORD008059,CUST01881,2023-11-30,107.88,19.92,Bodycare,False,
ORD008060,CUST01882,2024-06-11,80.97,21.58,Bodycare,False,
ORD008061,CUST01882,2024-06-14,30.46,0.0,Bodycare,False,
ORD008062,CUST01882,2024-03-25,195.99,43.31,Skincare,False,
ORD008063,CUST01882,2024-03-28,66.89,0.0,Haircare,False,
ORD008064,CUST01882,2024-06-11,27.32,0.0,Wellness,False,
ORD008065,CUST01882,2024-04-02,313.65,97.22,Bodycare,False,
ORD008066,CUST01882,2024-05-27,95.65,30.35,Haircare,False,
ORD008067,CUST01883,2024-05-29,294.11,0.0,Makeup,False,
ORD008068,CUST01883,2024-05-31,475.54,0.0,Wellness,False,
ORD008069,CUST01883,2024-05-14,119.56,12.67,Haircare,False,
ORD008070,CUST01883,2024-06-22,35.78,0.0,Haircare,False,
ORD008071,CUST01883,2024-06-16,1295.19,0.0,Wellness,False,
ORD008072,CUST01883,2024-05-14,200.23,0.0,Wellness,False,
ORD008073,CUST01884,2024-03-28,144.13,55.26,Skincare,True,size
ORD008074,CUST01884,2024-05-17,65.07,11.48,Bodycare,False,
ORD008075,CUST01884,2024-03-30,148.86,0.0,Wellness,False,
ORD008076,CUST01885,2023-12-20,53.63,0.0,Makeup,False,
ORD008077,CUST01885,2023-11-07,234.85,46.66,Bodycare,False,
ORD008078,CUST01885,2024-03-22,88.69,34.4,Skincare,False,
ORD008079,CUST01885,2024-06-16,108.0,0.0,Wellness,False,
ORD008080,CUST01885,2024-02-28,108.84,28.96,Bodycare,False,
ORD008081,CUST01885,2023-01-12,66.33,0.0,Haircare,False,
ORD008082,CUST01885,2024-03-13,66.76,22.15,Haircare,False,
ORD008083,CUST01886,2023-10-06,169.86,0.0,Bodycare,False,
ORD008084,CUST01887,2022-09-10,32.07,0.0,Skincare,False,
ORD008085,CUST01887,2022-11-25,47.56,0.0,Bodycare,False,
ORD008086,CUST01887,2024-02-26,96.31,0.0,Skincare,False,
ORD008087,CUST01888,2024-05-06,132.7,28.88,Wellness,True,quality
ORD008088,CUST01888,2024-03-12,102.04,1.12,Makeup,False,
ORD008089,CUST01888,2023-02-10,103.47,0.0,Skincare,False,
ORD008090,CUST01888,2024-05-02,116.87,0.0,Bodycare,False,
ORD008091,CUST01888,2023-11-05,137.29,32.74,Bodycare,False,
ORD008092,CUST01888,2024-06-20,224.6,3.4,Skincare,False,
ORD008093,CUST01889,2023-07-22,173.51,0.0,Wellness,False,
ORD008094,CUST01889,2024-01-31,24.26,0.0,Skincare,False,
ORD008095,CUST01890,2023-10-08,68.69,21.69,Haircare,True,size
ORD008096,CUST01890,2023-02-22,165.93,0.0,Wellness,False,
ORD008097,CUST01890,2023-03-16,119.42,0.0,Wellness,False,
ORD008098,CUST01890,2023-07-09,82.88,0.0,Skincare,False,
ORD008099,CUST01890,2023-05-12,113.48,0.0,Skincare,False,
ORD008100,CUST01890,2024-06-13,79.65,0.77,Wellness,False,
ORD008101,CUST01890,2023-09-19,170.67,0.0,Makeup,False,
ORD008102,CUST01890,2023-07-31,33.38,7.23,Skincare,False,
ORD008103,CUST01890,2023-12-12,78.67,23.7,Skincare,False,
ORD008104,CUST01891,2024-04-25,67.39,0.0,Haircare,False,
ORD008105,CUST01892,2023-08-07,23.27,5.79,Haircare,False,
ORD008106,CUST01892,2024-02-25,116.1,19.93,Wellness,False,
ORD008107,CUST01892,2023-04-02,45.98,12.69,Haircare,True,
ORD008108,CUST01892,2023-08-29,96.37,0.0,Skincare,False,
ORD008109,CUST01892,2023-08-18,153.12,0.0,Makeup,False,
ORD008110,CUST01892,2023-12-26,50.37,3.9,Haircare,False,
ORD008111,CUST01892,2023-09-15,72.99,22.89,Makeup,False,
ORD008112,CUST01892,2024-02-28,74.87,1.0,Wellness,False,
ORD008113,CUST01892,2024-01-29,49.08,0.0,Bodycare,False,
ORD008114,CUST01892,2024-05-24,33.1,3.58,Skincare,True,quality
ORD008115,CUST01893,2023-08-29,79.49,0.0,Makeup,False,
ORD008116,CUST01893,2024-01-02,78.74,13.51,Wellness,False,
ORD008117,CUST01893,2023-09-25,62.25,0.0,Makeup,False,
ORD008118,CUST01893,2023-11-10,33.31,0.0,Makeup,False,
ORD008119,CUST01893,2023-10-08,195.14,75.48,Haircare,False,
ORD008120,CUST01893,2024-05-02,58.22,0.0,Bodycare,False,
ORD008121,CUST01893,2023-08-09,542.74,0.0,Haircare,False,
ORD008122,CUST01893,2024-05-27,164.95,0.0,Makeup,False,
ORD008123,CUST01893,2023-11-14,21.25,3.74,Makeup,False,
ORD008124,CUST01893,2023-12-26,213.6,0.0,Skincare,False,
ORD008125,CUST01894,2024-03-25,140.32,0.0,Wellness,False,
ORD008126,CUST01894,2023-04-21,70.06,0.0,Wellness,False,
ORD008127,CUST01895,2023-07-21,50.64,0.0,Haircare,False,
ORD008128,CUST01895,2024-04-17,174.2,0.0,Makeup,False,
ORD008129,CUST01895,2023-08-25,45.2,0.0,Skincare,False,
ORD008130,CUST01895,2023-07-22,186.8,66.58,Skincare,False,
ORD008131,CUST01895,2023-07-29,113.66,0.0,Wellness,True,not_needed
ORD008132,CUST01895,2023-12-31,59.32,0.0,Bodycare,False,
ORD008133,CUST01896,2024-02-24,62.49,5.85,Haircare,False,
ORD008134,CUST01896,2023-06-16,99.29,0.0,Skincare,False,
ORD008135,CUST01897,2024-05-20,133.09,0.0,Bodycare,False,
ORD008136,CUST01897,2024-03-31,96.77,0.0,Wellness,False,
ORD008137,CUST01898,2023-04-18,276.71,0.0,Haircare,False,
ORD008138,CUST01898,2024-06-29,34.32,0.0,Haircare,True,damaged
ORD008139,CUST01898,2023-09-15,133.9,0.0,Wellness,False,
ORD008140,CUST01898,2023-09-07,238.89,89.46,Wellness,False,
ORD008141,CUST01898,2024-06-07,247.41,71.27,Skincare,False,
ORD008142,CUST01898,2024-04-06,47.94,0.0,Skincare,True,quality
ORD008143,CUST01898,2023-12-06,61.47,9.28,Haircare,False,
ORD008144,CUST01898,2023-07-30,96.61,0.0,Skincare,True,not_needed
ORD008145,CUST01898,2024-04-04,123.68,0.0,Makeup,False,
ORD008146,CUST01898,2023-08-31,220.79,0.0,Makeup,False,
ORD008147,CUST01898,2024-01-06,78.19,20.65,Makeup,False,
ORD008148,CUST01898,2023-07-26,174.5,0.0,Makeup,False,
ORD008149,CUST01899,2023-07-20,78.02,0.0,Makeup,False,
ORD008150,CUST01899,2024-04-12,65.63,0.0,Skincare,False,
ORD008151,CUST01899,2024-04-28,73.07,28.42,Makeup,False,
ORD008152,CUST01899,2023-11-21,117.37,7.01,Makeup,False,
