event_id,customer_id,event_date,event_type,device,session_duration_sec
EVT0015625,CUST01486,2023-08-24,app_open,mobile,389
EVT0015626,CUST01486,2023-12-07,checkout,mobile,472
EVT0015627,CUST01486,2023-12-10,search,desktop,284
EVT0015628,CUST01486,2023-09-10,wishlist,tablet,470
EVT0015629,CUST01486,2023-08-30,page_view,desktop,690
EVT0015630,CUST01486,2023-12-07,checkout,mobile,383
EVT0015631,CUST01486,2023-10-17,product_review,desktop,408
EVT0015632,CUST01486,2023-11-19,search,mobile,631
EVT0015633,CUST01486,2024-01-17,page_view,tablet,140
EVT0015634,CUST01486,2023-09-30,page_view,desktop,574
EVT0015635,CUST01486,2023-12-29,product_review,mobile,139
EVT0015636,CUST01486,2023-09-30,checkout,desktop,276
EVT0015637,CUST01486,2023-08-14,product_review,tablet,632
EVT0015638,CUST01486,2023-09-01,checkout,mobile,435
EVT0015639,CUST01486,2023-10-03,wishlist,mobile,300
EVT0015640,CUST01486,2023-10-04,product_review,tablet,400
EVT0015641,CUST01487,2024-02-22,app_open,tablet,101
EVT0015642,CUST01487,2024-05-11,search,desktop,703
EVT0015643,CUST01487,2024-05-13,wishlist,tablet,785
EVT0015644,CUST01487,2024-02-06,checkout,mobile,278
EVT0015645,CUST01487,2024-05-21,product_review,mobile,836
EVT0015646,CUST01487,2024-02-14,checkout,desktop,286
EVT0015647,CUST01487,2024-05-17,product_review,tablet,624
EVT0015648,CUST01487,2024-06-18,page_view,desktop,434
EVT0015649,CUST01487,2024-02-26,wishlist,mobile,897
EVT0015650,CUST01487,2024-02-13,add_to_cart,tablet,606
EVT0015651,CUST01488,2023-10-27,add_to_cart,mobile,365
EVT0015652,CUST01488,2024-04-05,wishlist,desktop,583
EVT0015653,CUST01488,2024-02-22,search,mobile,512
EVT0015654,CUST01488,2024-02-26,app_open,tablet,843
EVT0015655,CUST01488,2024-04-03,page_view,tablet,432
EVT0015656,CUST01488,2024-01-23,product_review,desktop,589
EVT0015657,CUST01489,2023-10-08,checkout,mobile,316
EVT0015658,CUST01489,2024-02-08,app_open,desktop,514
EVT0015659,CUST01489,2023-12-30,add_to_cart,tablet,619
EVT0015660,CUST01489,2023-12-27,add_to_cart,mobile,107
EVT0015661,CUST01489,2023-12-03,product_review,tablet,461
EVT0015662,CUST01489,2023-11-17,product_review,tablet,179
EVT0015663,CUST01489,2023-10-10,add_to_cart,desktop,246
EVT0015664,CUST01489,2024-02-19,product_review,desktop,285
EVT0015665,CUST01489,2023-09-27,app_open,mobile,489
EVT0015666,CUST01490,2024-02-19,add_to_cart,desktop,602
EVT0015667,CUST01490,2024-03-31,app_open,desktop,524
EVT0015668,CUST01490,2024-03-29,search,desktop,695
EVT0015669,CUST01490,2024-01-28,search,mobile,684
EVT0015670,CUST01490,2024-06-07,product_review,tablet,635
EVT0015671,CUST01491,2023-12-25,search,tablet,254
EVT0015672,CUST01491,2023-11-08,wishlist,desktop,845
EVT0015673,CUST01491,2023-10-07,add_to_cart,desktop,88
EVT0015674,CUST01491,2023-10-22,wishlist,desktop,225
EVT0015675,CUST01491,2024-02-09,checkout,desktop,841
EVT0015676,CUST01491,2023-12-01,page_view,desktop,264
EVT0015677,CUST01491,2023-12-14,app_open,desktop,582
EVT0015678,CUST01491,2023-12-16,checkout,desktop,774
EVT0015679,CUST01491,2024-01-31,product_review,mobile,485
EVT0015680,CUST01491,2023-11-02,page_view,desktop,185
EVT0015681,CUST01491,2023-12-30,page_view,mobile,830
EVT0015682,CUST01491,2023-12-19,search,mobile,616
EVT0015683,CUST01491,2023-10-23,app_open,mobile,246
EVT0015684,CUST01491,2023-09-05,app_open,mobile,75
EVT0015685,CUST01491,2024-01-27,product_review,desktop,180
EVT0015686,CUST01491,2023-11-29,checkout,desktop,199
EVT0015687,CUST01491,2024-01-13,checkout,mobile,350
EVT0015688,CUST01491,2023-12-09,wishlist,tablet,258
EVT0015689,CUST01491,2024-01-29,wishlist,mobile,762
EVT0015690,CUST01491,2024-01-24,search,mobile,68
EVT0015691,CUST01491,2024-01-31,page_view,desktop,644
EVT0015692,CUST01491,2023-11-22,search,desktop,128
EVT0015693,CUST01491,2023-12-14,wishlist,mobile,783
EVT0015694,CUST01491,2023-10-11,wishlist,desktop,668
EVT0015695,CUST01491,2023-09-15,page_view,mobile,865
EVT0015696,CUST01491,2023-12-16,product_review,tablet,470
EVT0015697,CUST01491,2023-11-10,search,mobile,734
EVT0015698,CUST01491,2024-02-14,page_view,desktop,439
EVT0015699,CUST01491,2023-12-30,page_view,desktop,246
EVT0015700,CUST01491,2023-11-02,checkout,mobile,715
EVT0015701,CUST01491,2024-02-02,wishlist,mobile,555
EVT0015702,CUST01491,2023-09-30,add_to_cart,tablet,44
EVT0015703,CUST01491,2023-12-13,app_open,desktop,443
EVT0015704,CUST01491,2024-01-08,wishlist,tablet,371
EVT0015705,CUST01491,2024-01-27,page_view,mobile,83
EVT0015706,CUST01491,2024-01-28,checkout,tablet,754
EVT0015707,CUST01492,2023-12-19,page_view,desktop,520
EVT0015708,CUST01492,2024-01-22,wishlist,desktop,519
EVT0015709,CUST01492,2023-12-25,search,desktop,413
EVT0015710,CUST01492,2023-12-13,add_to_cart,mobile,849
EVT0015711,CUST01492,2023-08-20,wishlist,desktop,403
EVT0015712,CUST01492,2023-10-08,add_to_cart,mobile,632
EVT0015713,CUST01493,2024-01-04,page_view,mobile,183
EVT0015714,CUST01493,2023-12-03,app_open,tablet,734
EVT0015715,CUST01493,2024-02-06,wishlist,mobile,798
EVT0015716,CUST01494,2023-10-23,product_review,tablet,679
EVT0015717,CUST01494,2023-12-02,add_to_cart,tablet,658
EVT0015718,CUST01494,2023-11-24,checkout,tablet,214
EVT0015719,CUST01494,2023-10-13,search,tablet,520
EVT0015720,CUST01494,2024-01-18,checkout,tablet,216
EVT0015721,CUST01494,2023-10-05,search,mobile,589
EVT0015722,CUST01495,2023-12-27,add_to_cart,tablet,760
EVT0015723,CUST01495,2024-01-09,search,tablet,115
EVT0015724,CUST01495,2023-11-22,search,desktop,724
EVT0015725,CUST01495,2023-11-27,page_view,desktop,604
EVT0015726,CUST01495,2023-12-30,product_review,tablet,569
EVT0015727,CUST01495,2023-11-11,app_open,tablet,383
EVT0015728,CUST01495,2023-11-29,search,tablet,666
EVT0015729,CUST01495,2024-01-28,product_review,mobile,892
EVT0015730,CUST01495,2023-12-05,wishlist,desktop,753
EVT0015731,CUST01495,2023-11-15,product_review,desktop,181
EVT0015732,CUST01495,2024-01-22,search,tablet,500
EVT0015733,CUST01496,2024-02-06,product_review,mobile,656
EVT0015734,CUST01496,2023-10-16,app_open,desktop,604
EVT0015735,CUST01496,2023-11-13,checkout,mobile,98
EVT0015736,CUST01496,2024-03-22,add_to_cart,desktop,437
EVT0015737,CUST01496,2023-10-14,product_review,tablet,568
EVT0015738,CUST01496,2024-02-21,search,tablet,786
EVT0015739,CUST01496,2023-12-13,product_review,desktop,797
EVT0015740,CUST01496,2023-11-09,search,desktop,823
EVT0015741,CUST01496,2024-03-12,wishlist,desktop,559
EVT0015742,CUST01497,2023-09-21,search,desktop,851
EVT0015743,CUST01497,2023-08-26,add_to_cart,mobile,507
EVT0015744,CUST01497,2023-10-09,wishlist,desktop,46
EVT0015745,CUST01497,2023-11-12,wishlist,desktop,70
EVT0015746,CUST01497,2023-09-18,product_review,mobile,801
EVT0015747,CUST01497,2023-11-29,search,desktop,32
EVT0015748,CUST01497,2023-12-13,checkout,mobile,596
EVT0015749,CUST01497,2023-09-04,search,desktop,361
EVT0015750,CUST01498,2024-01-30,wishlist,desktop,609
EVT0015751,CUST01498,2024-03-17,search,tablet,642
EVT0015752,CUST01498,2023-12-17,page_view,tablet,201
EVT0015753,CUST01498,2024-01-06,search,tablet,571
EVT0015754,CUST01498,2024-03-18,add_to_cart,tablet,122
EVT0015755,CUST01498,2024-03-24,product_review,tablet,354
EVT0015756,CUST01498,2023-11-27,app_open,tablet,371
EVT0015757,CUST01498,2024-02-22,app_open,mobile,646
EVT0015758,CUST01499,2023-07-26,app_open,mobile,893
EVT0015759,CUST01499,2023-08-20,wishlist,desktop,733
EVT0015760,CUST01499,2023-09-03,product_review,desktop,882
EVT0015761,CUST01499,2023-10-23,app_open,mobile,870
EVT0015762,CUST01499,2023-08-19,wishlist,tablet,691
EVT0015763,CUST01499,2023-12-17,wishlist,desktop,247
EVT0015764,CUST01499,2024-01-04,app_open,tablet,35
EVT0015765,CUST01499,2024-01-07,page_view,mobile,273
EVT0015766,CUST01499,2023-07-27,search,mobile,55
EVT0015767,CUST01499,2023-09-26,wishlist,mobile,208
EVT0015768,CUST01499,2023-10-01,product_review,tablet,79
EVT0015769,CUST01499,2024-01-17,app_open,tablet,121
EVT0015770,CUST01499,2024-01-06,add_to_cart,mobile,172
EVT0015771,CUST01500,2024-02-05,checkout,tablet,671
EVT0015772,CUST01500,2024-01-11,search,tablet,851
EVT0015773,CUST01501,2023-08-03,app_open,desktop,857
EVT0015774,CUST01501,2023-08-11,product_review,desktop,800
EVT0015775,CUST01501,2023-10-02,wishlist,desktop,828
EVT0015776,CUST01501,2023-12-15,add_to_cart,desktop,832
EVT0015777,CUST01501,2023-08-20,checkout,desktop,66
EVT0015778,CUST01501,2023-09-20,checkout,mobile,588
EVT0015779,CUST01501,2023-10-18,add_to_cart,tablet,119
EVT0015780,CUST01501,2023-09-17,checkout,mobile,291
EVT0015781,CUST01501,2023-11-01,product_review,desktop,351
EVT0015782,CUST01501,2023-11-09,app_open,desktop,42
EVT0015783,CUST01502,2024-03-07,product_review,desktop,542
EVT0015784,CUST01502,2024-03-02,wishlist,desktop,34
EVT0015785,CUST01503,2024-02-09,add_to_cart,tablet,565
EVT0015786,CUST01503,2023-10-02,search,desktop,610
EVT0015787,CUST01503,2024-03-06,page_view,mobile,532
EVT0015788,CUST01503,2023-11-20,add_to_cart,mobile,373
EVT0015789,CUST01503,2023-11-01,search,desktop,268
EVT0015790,CUST01503,2024-02-16,wishlist,desktop,718
EVT0015791,CUST01503,2024-02-27,product_review,mobile,789
EVT0015792,CUST01504,2024-03-31,wishlist,mobile,245
EVT0015793,CUST01504,2024-01-25,add_to_cart,tablet,759
EVT0015794,CUST01504,2024-02-05,add_to_cart,mobile,181
EVT0015795,CUST01504,2024-04-19,search,tablet,720
EVT0015796,CUST01504,2024-04-04,add_to_cart,tablet,539
EVT0015797,CUST01504,2024-02-08,search,tablet,276
EVT0015798,CUST01504,2023-11-27,page_view,tablet,83
EVT0015799,CUST01504,2024-04-26,product_review,mobile,125
EVT0015800,CUST01504,2024-03-25,search,desktop,800
EVT0015801,CUST01504,2024-04-14,app_open,mobile,863
EVT0015802,CUST01504,2023-12-23,add_to_cart,mobile,296
EVT0015803,CUST01504,2023-10-30,wishlist,desktop,771
EVT0015804,CUST01504,2023-12-22,checkout,tablet,746
EVT0015805,CUST01504,2023-11-19,app_open,tablet,694
EVT0015806,CUST01504,2024-01-25,add_to_cart,desktop,592
EVT0015807,CUST01504,2023-11-29,app_open,mobile,574
EVT0015808,CUST01504,2024-03-18,checkout,tablet,117
EVT0015809,CUST01505,2024-02-02,add_to_cart,mobile,585
EVT0015810,CUST01505,2024-02-23,search,mobile,635
EVT0015811,CUST01505,2023-12-25,search,tablet,591
EVT0015812,CUST01505,2024-03-30,product_review,desktop,621
EVT0015813,CUST01505,2023-10-15,page_view,tablet,591
EVT0015814,CUST01505,2023-10-26,page_view,desktop,874
EVT0015815,CUST01505,2024-04-09,product_review,mobile,149
EVT0015816,CUST01505,2024-01-05,search,mobile,618
EVT0015817,CUST01505,2023-12-12,checkout,mobile,828
EVT0015818,CUST01505,2023-12-16,wishlist,tablet,307
EVT0015819,CUST01505,2024-02-12,product_review,tablet,295
EVT0015820,CUST01505,2023-12-10,product_review,tablet,549
EVT0015821,CUST01505,2024-03-04,page_view,desktop,721
EVT0015822,CUST01505,2024-02-14,search,tablet,148
EVT0015823,CUST01505,2024-01-28,wishlist,desktop,39
EVT0015824,CUST01505,2024-01-10,checkout,tablet,755
EVT0015825,CUST01505,2024-01-21,product_review,tablet,714
EVT0015826,CUST01505,2023-11-01,add_to_cart,mobile,166
EVT0015827,CUST01505,2024-01-29,wishlist,desktop,341
EVT0015828,CUST01505,2024-03-01,search,tablet,380
EVT0015829,CUST01505,2023-11-13,app_open,desktop,177
EVT0015830,CUST01505,2023-10-12,wishlist,mobile,724
EVT0015831,CUST01506,2023-12-18,app_open,desktop,169
EVT0015832,CUST01506,2023-08-10,page_view,tablet,609
EVT0015833,CUST01506,2024-02-01,wishlist,mobile,709
EVT0015834,CUST01506,2023-08-25,wishlist,tablet,758
EVT0015835,CUST01506,2023-11-21,add_to_cart,mobile,682
EVT0015836,CUST01506,2023-09-03,search,mobile,222
EVT0015837,CUST01506,2023-10-04,app_open,tablet,68
EVT0015838,CUST01506,2023-10-04,checkout,mobile,189
EVT0015839,CUST01506,2023-11-25,wishlist,mobile,316
EVT0015840,CUST01506,2023-10-24,add_to_cart,mobile,217
EVT0015841,CUST01506,2023-10-08,search,tablet,751
EVT0015842,CUST01506,2023-11-23,wishlist,tablet,254
EVT0015843,CUST01506,2024-01-28,wishlist,mobile,477
EVT0015844,CUST01506,2023-08-31,product_review,tablet,597
EVT0015845,CUST01507,2023-11-23,search,tablet,353
EVT0015846,CUST01507,2024-01-19,wishlist,desktop,201
EVT0015847,CUST01507,2023-12-19,app_open,tablet,189
EVT0015848,CUST01507,2023-11-23,search,tablet,510
EVT0015849,CUST01507,2023-11-12,wishlist,mobile,808
EVT0015850,CUST01507,2024-02-15,app_open,tablet,434
EVT0015851,CUST01507,2023-10-03,checkout,desktop,476
EVT0015852,CUST01507,2023-09-22,page_view,mobile,877
EVT0015853,CUST01507,2023-11-14,wishlist,desktop,711
EVT0015854,CUST01507,2024-01-22,product_review,mobile,898
EVT0015855,CUST01508,2023-09-04,page_view,mobile,818
EVT0015856,CUST01508,2023-07-16,wishlist,mobile,375
EVT0015857,CUST01508,2023-09-26,page_view,tablet,75
EVT0015858,CUST01508,2023-09-30,app_open,mobile,481
EVT0015859,CUST01508,2023-08-26,wishlist,desktop,557
EVT0015860,CUST01508,2023-09-23,page_view,tablet,186
EVT0015861,CUST01508,2023-10-29,app_open,desktop,881
EVT0015862,CUST01508,2023-07-17,product_review,tablet,893
EVT0015863,CUST01508,2023-09-04,checkout,desktop,192
EVT0015864,CUST01508,2023-09-19,search,mobile,628
EVT0015865,CUST01508,2023-12-07,page_view,tablet,471
EVT0015866,CUST01508,2023-10-28,app_open,mobile,268
EVT0015867,CUST01509,2024-02-11,wishlist,mobile,479
EVT0015868,CUST01509,2023-11-09,checkout,mobile,67
EVT0015869,CUST01509,2023-11-28,page_view,mobile,674
EVT0015870,CUST01509,2023-10-14,add_to_cart,tablet,768
EVT0015871,CUST01509,2024-02-20,product_review,desktop,796
EVT0015872,CUST01510,2023-09-20,search,desktop,569
EVT0015873,CUST01510,2024-01-27,add_to_cart,mobile,708
EVT0015874,CUST01510,2024-01-05,add_to_cart,mobile,464
EVT0015875,CUST01510,2023-11-22,search,desktop,576
EVT0015876,CUST01510,2023-10-29,wishlist,tablet,109
EVT0015877,CUST01510,2023-10-05,page_view,desktop,592
EVT0015878,CUST01510,2024-02-05,add_to_cart,mobile,524
EVT0015879,CUST01510,2024-01-15,product_review,desktop,458
EVT0015880,CUST01510,2024-01-29,page_view,mobile,664
EVT0015881,CUST01510,2023-09-04,wishlist,tablet,514
EVT0015882,CUST01511,2024-03-11,wishlist,mobile,817
EVT0015883,CUST01511,2024-04-26,product_review,mobile,811
EVT0015884,CUST01511,2024-03-17,search,desktop,766
EVT0015885,CUST01511,2024-03-20,page_view,mobile,865
EVT0015886,CUST01511,2024-04-29,app_open,mobile,408
EVT0015887,CUST01511,2024-04-24,app_open,tablet,424
EVT0015888,CUST01511,2024-01-03,page_view,desktop,782
EVT0015889,CUST01511,2024-01-30,app_open,tablet,739
EVT0015890,CUST01511,2024-04-19,page_view,desktop,761
EVT0015891,CUST01511,2024-02-10,wishlist,mobile,858
EVT0015892,CUST01511,2024-04-11,checkout,mobile,137
EVT0015893,CUST01511,2024-03-07,add_to_cart,desktop,255
EVT0015894,CUST01511,2024-01-02,add_to_cart,tablet,182
EVT0015895,CUST01511,2024-03-14,product_review,desktop,221
EVT0015896,CUST01511,2023-12-24,wishlist,mobile,413
EVT0015897,CUST01511,2024-03-18,search,desktop,127
EVT0015898,CUST01511,2024-05-08,app_open,mobile,349
EVT0015899,CUST01511,2024-05-11,search,desktop,350
EVT0015900,CUST01512,2024-02-02,page_view,tablet,436
EVT0015901,CUST01512,2024-01-29,wishlist,tablet,305
EVT0015902,CUST01512,2024-03-19,page_view,mobile,258
EVT0015903,CUST01512,2023-12-02,product_review,mobile,667
EVT0015904,CUST01512,2024-01-30,add_to_cart,desktop,521
EVT0015905,CUST01512,2024-02-28,page_view,tablet,671
EVT0015906,CUST01512,2024-04-22,search,desktop,206
EVT0015907,CUST01512,2024-04-02,search,desktop,163
EVT0015908,CUST01512,2024-03-30,page_view,desktop,834
EVT0015909,CUST01512,2024-03-23,add_to_cart,tablet,38
EVT0015910,CUST01512,2023-12-02,page_view,desktop,207
EVT0015911,CUST01512,2024-03-15,page_view,desktop,60
EVT0015912,CUST01512,2024-03-06,checkout,tablet,172
EVT0015913,CUST01512,2024-01-14,checkout,mobile,344
EVT0015914,CUST01512,2024-02-15,checkout,tablet,235
EVT0015915,CUST01513,2023-07-16,wishlist,desktop,718
EVT0015916,CUST01513,2023-10-06,add_to_cart,tablet,473
EVT0015917,CUST01513,2023-08-24,product_review,tablet,717
EVT0015918,CUST01513,2023-10-07,search,tablet,595
EVT0015919,CUST01513,2023-08-15,add_to_cart,desktop,771
EVT0015920,CUST01514,2023-12-01,search,tablet,157
EVT0015921,CUST01514,2023-08-31,checkout,mobile,507
EVT0015922,CUST01514,2023-09-05,checkout,mobile,468
EVT0015923,CUST01514,2023-11-12,wishlist,tablet,239
EVT0015924,CUST01514,2023-08-29,checkout,mobile,323
EVT0015925,CUST01514,2023-10-04,checkout,desktop,300
EVT0015926,CUST01514,2023-11-24,app_open,desktop,245
EVT0015927,CUST01514,2023-07-20,checkout,desktop,63
EVT0015928,CUST01514,2023-08-12,app_open,desktop,75
EVT0015929,CUST01515,2023-12-04,search,tablet,290
EVT0015930,CUST01515,2024-04-11,product_review,mobile,602
EVT0015931,CUST01515,2024-01-10,page_view,desktop,828
EVT0015932,CUST01515,2023-11-16,checkout,tablet,500
EVT0015933,CUST01515,2024-02-23,checkout,tablet,880
EVT0015934,CUST01515,2023-10-16,search,desktop,354
EVT0015935,CUST01515,2024-01-06,page_view,tablet,650
EVT0015936,CUST01515,2023-10-24,page_view,tablet,887
EVT0015937,CUST01516,2024-02-17,search,tablet,232
EVT0015938,CUST01516,2024-04-07,product_review,desktop,512
EVT0015939,CUST01516,2024-01-27,wishlist,tablet,61
EVT0015940,CUST01516,2023-11-18,add_to_cart,tablet,139
EVT0015941,CUST01517,2024-01-25,add_to_cart,tablet,823
EVT0015942,CUST01517,2024-02-11,search,mobile,663
EVT0015943,CUST01517,2024-03-28,checkout,mobile,496
EVT0015944,CUST01518,2023-09-24,add_to_cart,tablet,799
EVT0015945,CUST01518,2023-10-13,app_open,desktop,572
EVT0015946,CUST01518,2023-08-31,product_review,tablet,601
EVT0015947,CUST01519,2023-12-11,page_view,tablet,450
EVT0015948,CUST01519,2023-11-05,add_to_cart,mobile,127
EVT0015949,CUST01519,2023-10-10,add_to_cart,mobile,131
EVT0015950,CUST01519,2023-06-30,app_open,mobile,368
EVT0015951,CUST01519,2023-10-16,wishlist,mobile,310
EVT0015952,CUST01519,2023-10-11,wishlist,tablet,330
EVT0015953,CUST01519,2023-12-16,app_open,desktop,162
EVT0015954,CUST01519,2023-11-24,app_open,mobile,900
EVT0015955,CUST01519,2023-11-15,add_to_cart,desktop,630
EVT0015956,CUST01519,2023-09-11,app_open,desktop,850
EVT0015957,CUST01520,2023-10-12,app_open,tablet,391
EVT0015958,CUST01520,2023-11-22,page_view,mobile,246
EVT0015959,CUST01520,2023-10-02,add_to_cart,tablet,389
EVT0015960,CUST01520,2024-01-05,page_view,mobile,626
EVT0015961,CUST01520,2024-01-11,app_open,desktop,251
EVT0015962,CUST01520,2024-01-12,search,desktop,635
EVT0015963,CUST01520,2023-11-03,app_open,desktop,517
EVT0015964,CUST01520,2023-11-06,search,tablet,798
EVT0015965,CUST01520,2023-11-04,app_open,tablet,534
EVT0015966,CUST01520,2023-11-29,page_view,mobile,478
EVT0015967,CUST01520,2023-11-20,wishlist,mobile,820
EVT0015968,CUST01520,2024-01-01,product_review,tablet,193
EVT0015969,CUST01520,2023-12-18,product_review,mobile,37
EVT0015970,CUST01520,2024-02-20,app_open,tablet,449
EVT0015971,CUST01520,2023-10-04,page_view,mobile,879
EVT0015972,CUST01521,2024-03-31,search,mobile,847
EVT0015973,CUST01521,2023-11-12,add_to_cart,desktop,446
EVT0015974,CUST01521,2024-03-16,page_view,desktop,425
EVT0015975,CUST01521,2024-01-03,page_view,mobile,896
EVT0015976,CUST01521,2024-03-09,app_open,mobile,112
EVT0015977,CUST01521,2024-03-29,product_review,desktop,309
EVT0015978,CUST01521,2024-01-19,page_view,tablet,838
EVT0015979,CUST01521,2023-12-14,product_review,tablet,862
EVT0015980,CUST01521,2023-11-24,add_to_cart,desktop,487
EVT0015981,CUST01521,2023-12-26,add_to_cart,mobile,89
EVT0015982,CUST01521,2024-03-25,page_view,tablet,61
EVT0015983,CUST01521,2024-01-09,page_view,mobile,266
EVT0015984,CUST01521,2024-04-20,product_review,tablet,371
EVT0015985,CUST01521,2023-11-24,checkout,mobile,524
EVT0015986,CUST01522,2024-03-11,page_view,mobile,888
EVT0015987,CUST01522,2024-04-08,wishlist,desktop,391
EVT0015988,CUST01522,2024-05-20,search,desktop,95
EVT0015989,CUST01522,2024-04-23,app_open,tablet,160
EVT0015990,CUST01522,2024-05-08,product_review,mobile,461
EVT0015991,CUST01522,2024-02-29,app_open,desktop,73
EVT0015992,CUST01522,2024-01-16,search,mobile,154
EVT0015993,CUST01522,2024-02-17,product_review,tablet,769
EVT0015994,CUST01522,2024-06-05,app_open,tablet,735
EVT0015995,CUST01522,2024-03-20,checkout,tablet,796
EVT0015996,CUST01522,2024-04-04,search,tablet,778
EVT0015997,CUST01522,2024-06-09,wishlist,desktop,482
EVT0015998,CUST01522,2024-01-31,app_open,tablet,311
EVT0015999,CUST01522,2024-02-14,page_view,desktop,675
EVT0016000,CUST01522,2024-04-26,wishlist,mobile,209
EVT0016001,CUST01523,2024-06-15,wishlist,tablet,382
EVT0016002,CUST01523,2024-05-26,wishlist,tablet,210
EVT0016003,CUST01523,2024-02-07,wishlist,mobile,863
EVT0016004,CUST01523,2024-03-18,wishlist,desktop,548
EVT0016005,CUST01523,2024-03-24,product_review,tablet,810
EVT0016006,CUST01523,2024-03-19,search,desktop,870
EVT0016007,CUST01523,2024-01-18,wishlist,desktop,824
EVT0016008,CUST01523,2024-04-29,page_view,mobile,492
EVT0016009,CUST01523,2024-02-16,search,mobile,109
EVT0016010,CUST01523,2024-03-01,product_review,desktop,370
EVT0016011,CUST01523,2024-03-07,page_view,tablet,560
EVT0016012,CUST01523,2024-04-02,page_view,mobile,53
EVT0016013,CUST01523,2024-03-23,wishlist,mobile,304
EVT0016014,CUST01523,2024-02-17,add_to_cart,desktop,388
EVT0016015,CUST01523,2024-01-15,product_review,desktop,465
EVT0016016,CUST01523,2024-02-10,add_to_cart,desktop,343
EVT0016017,CUST01523,2024-06-09,add_to_cart,tablet,203
EVT0016018,CUST01523,2024-06-08,wishlist,tablet,468
EVT0016019,CUST01523,2024-06-17,checkout,desktop,605
EVT0016020,CUST01523,2024-06-07,search,tablet,321
EVT0016021,CUST01523,2024-05-05,search,tablet,261
EVT0016022,CUST01523,2024-01-21,app_open,desktop,879
EVT0016023,CUST01523,2024-01-13,checkout,tablet,590
EVT0016024,CUST01523,2024-04-21,checkout,desktop,387
EVT0016025,CUST01523,2024-06-26,wishlist,desktop,541
EVT0016026,CUST01523,2024-03-22,checkout,desktop,850
EVT0016027,CUST01523,2024-04-19,product_review,desktop,248
EVT0016028,CUST01523,2024-06-06,add_to_cart,tablet,830
EVT0016029,CUST01523,2024-03-12,checkout,tablet,159
EVT0016030,CUST01524,2024-01-21,add_to_cart,tablet,536
EVT0016031,CUST01524,2023-11-26,search,desktop,774
EVT0016032,CUST01524,2024-04-02,product_review,mobile,870
EVT0016033,CUST01524,2024-01-09,product_review,desktop,70
EVT0016034,CUST01524,2024-02-19,product_review,mobile,516
EVT0016035,CUST01524,2023-11-11,page_view,desktop,400
EVT0016036,CUST01524,2024-01-07,product_review,mobile,190
EVT0016037,CUST01524,2024-04-02,search,mobile,473
EVT0016038,CUST01524,2024-04-11,add_to_cart,tablet,142
EVT0016039,CUST01524,2024-02-21,add_to_cart,mobile,725
EVT0016040,CUST01524,2024-04-26,add_to_cart,tablet,524
EVT0016041,CUST01525,2023-11-12,product_review,desktop,769
EVT0016042,CUST01525,2024-01-12,add_to_cart,desktop,214
EVT0016043,CUST01525,2023-09-12,product_review,desktop,429
EVT0016044,CUST01525,2023-12-05,search,desktop,184
EVT0016045,CUST01525,2023-12-12,product_review,tablet,331
EVT0016046,CUST01525,2023-12-12,search,mobile,178
EVT0016047,CUST01525,2023-09-26,checkout,desktop,751
EVT0016048,CUST01525,2023-10-21,app_open,mobile,899
EVT0016049,CUST01525,2023-07-21,page_view,tablet,166
EVT0016050,CUST01525,2023-09-27,product_review,mobile,525
EVT0016051,CUST01525,2023-10-16,search,tablet,794
EVT0016052,CUST01525,2023-12-17,checkout,tablet,253
EVT0016053,CUST01525,2023-12-25,app_open,mobile,477
EVT0016054,CUST01525,2024-01-07,page_view,tablet,891
EVT0016055,CUST01525,2023-12-12,wishlist,tablet,44
EVT0016056,CUST01525,2023-11-26,checkout,mobile,231
EVT0016057,CUST01526,2024-03-12,search,mobile,511
EVT0016058,CUST01526,2023-11-03,page_view,desktop,844
EVT0016059,CUST01526,2023-11-22,product_review,desktop,744
EVT0016060,CUST01526,2023-11-01,wishlist,tablet,605
EVT0016061,CUST01526,2023-11-14,wishlist,tablet,393
EVT0016062,CUST01526,2023-10-05,add_to_cart,tablet,891
EVT0016063,CUST01526,2024-02-26,app_open,mobile,703
EVT0016064,CUST01527,2023-08-03,add_to_cart,mobile,659
EVT0016065,CUST01527,2023-07-29,product_review,mobile,554
EVT0016066,CUST01527,2023-08-05,checkout,mobile,402
EVT0016067,CUST01527,2023-09-26,add_to_cart,mobile,125
EVT0016068,CUST01528,2024-03-02,app_open,desktop,559
EVT0016069,CUST01528,2024-01-16,add_to_cart,desktop,549
EVT0016070,CUST01528,2024-02-04,page_view,mobile,889
EVT0016071,CUST01528,2023-12-17,wishlist,tablet,814
EVT0016072,CUST01528,2024-04-30,wishlist,desktop,856
EVT0016073,CUST01528,2023-12-12,checkout,tablet,80
EVT0016074,CUST01528,2024-04-05,page_view,mobile,445
EVT0016075,CUST01528,2023-11-15,add_to_cart,mobile,667
EVT0016076,CUST01528,2024-04-18,page_view,mobile,348
EVT0016077,CUST01528,2023-11-10,app_open,mobile,136
EVT0016078,CUST01528,2023-11-27,search,tablet,579
EVT0016079,CUST01528,2023-11-24,search,mobile,638
EVT0016080,CUST01528,2024-01-24,product_review,tablet,70
EVT0016081,CUST01528,2023-12-29,add_to_cart,mobile,145
EVT0016082,CUST01528,2024-03-17,wishlist,desktop,742
EVT0016083,CUST01528,2024-01-23,page_view,desktop,185
EVT0016084,CUST01528,2024-04-21,checkout,mobile,145
EVT0016085,CUST01528,2024-02-25,app_open,mobile,188
