customer_id,snapshot_date,recency_days,frequency,monetary_value,avg_order_value,return_rate,discount_usage_rate,categories_bought,ticket_count,unresolved_tickets,avg_satisfaction,total_sessions,days_since_last_session,campaign_count,campaign_open_rate,campaign_conversion_rate,membership_tier,age,tenure_days
CUST00627,2024-06-30,612,1,41.95,41.95,0.0,0.0,1,0,0,,8,124,0,0.0,0.0,Bronze,35.0,626
CUST00628,2024-06-30,92,7,976.02,139.43,0.143,0.429,4,1,0,1.0,21,120,4,0.25,0.25,Gold,26.0,422
CUST00629,2024-06-30,100,2,175.07,87.54,0.5,0.5,2,1,0,2.0,4,308,1,0.0,0.0,Bronze,46.0,729
CUST00630,2024-06-30,217,3,261.36,87.12,0.0,0.667,2,0,0,,5,176,1,1.0,1.0,Bronze,30.0,652
CUST00631,2024-06-30,84,4,234.38,58.6,0.0,0.5,2,1,1,,13,197,5,0.6,0.2,Silver,64.0,812
CUST00632,2024-06-30,98,5,399.48,79.9,0.2,0.6,3,0,0,,2,85,4,0.25,0.0,Bronze,34.0,470
CUST00633,2024-06-30,99,7,491.0,70.14,0.143,0.571,3,1,0,5.0,14,46,1,0.0,0.0,Gold,62.0,866
CUST00634,2024-06-30,18,5,586.73,117.35,0.0,0.6,3,0,0,,7,181,1,0.0,0.0,Silver,49.0,646
CUST00635,2024-06-30,116,5,602.64,120.53,0.0,0.6,3,4,1,3.0,19,187,1,0.0,0.0,Gold,39.0,535
CUST00636,2024-06-30,114,4,485.73,121.43,0.0,0.5,2,0,0,,4,214,2,0.0,0.0,Bronze,,349
CUST00637,2024-06-30,317,1,55.5,55.5,0.0,0.0,1,2,1,5.0,7,69,2,1.0,0.0,Bronze,22.0,582
CUST00638,2024-06-30,154,1,32.02,32.02,0.0,0.0,1,0,0,,2,120,5,0.8,0.0,Bronze,54.0,244
CUST00639,2024-06-30,32,8,864.53,108.07,0.0,0.375,3,1,1,,7,194,4,0.25,0.0,Silver,58.0,100
CUST00640,2024-06-30,406,3,280.44,93.48,0.0,0.667,2,0,0,,10,202,3,0.333,0.333,Silver,30.0,597
CUST00641,2024-06-30,23,4,358.35,89.59,0.0,0.0,4,1,1,,22,112,2,0.5,0.5,Gold,51.0,265
CUST00642,2024-06-30,191,2,210.1,105.05,0.0,0.5,2,0,0,,14,21,2,0.0,0.0,Silver,62.0,310
CUST00643,2024-06-30,39,3,171.32,57.11,0.333,0.667,3,0,0,,16,121,2,0.5,0.0,Gold,39.0,646
CUST00644,2024-06-30,6,4,429.62,107.4,0.0,0.75,3,2,0,1.0,7,152,0,0.0,0.0,Silver,40.0,191
CUST00645,2024-06-30,219,1,172.45,172.45,0.0,0.0,1,1,0,4.0,8,142,0,0.0,0.0,Bronze,20.0,220
CUST00646,2024-06-30,0,5,574.96,114.99,0.0,0.4,4,0,0,,6,78,5,0.4,0.0,Bronze,59.0,38
CUST00647,2024-06-30,43,4,293.76,73.44,0.0,0.75,3,1,1,,15,91,4,0.25,0.0,Silver,51.0,89
CUST00648,2024-06-30,411,1,30.71,30.71,0.0,1.0,1,2,0,3.5,4,273,3,0.667,0.333,Bronze,49.0,846
CUST00649,2024-06-30,80,2,684.93,342.46,0.5,0.5,2,0,0,,9,48,0,0.0,0.0,Bronze,62.0,254
CUST00650,2024-06-30,26,2,192.71,96.36,0.0,0.0,2,1,0,2.0,12,151,5,0.6,0.0,Silver,38.0,848
CUST00651,2024-06-30,141,6,558.11,93.02,0.167,0.167,5,1,0,5.0,25,86,2,1.0,0.0,Gold,63.0,729
CUST00652,2024-06-30,409,2,221.47,110.74,0.0,0.5,2,1,0,5.0,3,240,3,0.333,0.0,Bronze,61.0,611
CUST00653,2024-06-30,78,7,784.32,112.05,0.143,1.0,4,2,0,3.5,18,141,2,1.0,0.5,Gold,38.0,834
CUST00654,2024-06-30,25,5,601.5,120.3,0.2,0.2,3,0,0,,14,87,5,0.6,0.6,Gold,61.0,316
CUST00655,2024-06-30,14,1,64.34,64.34,0.0,0.0,1,1,1,,14,177,3,0.667,0.333,Silver,28.0,198
CUST00656,2024-06-30,13,2,286.46,143.23,0.0,0.0,2,0,0,,7,47,4,0.5,0.5,Bronze,56.0,91
CUST00657,2024-06-30,23,1,392.2,392.2,0.0,0.0,1,2,1,3.0,8,54,5,0.2,0.0,Bronze,21.0,378
CUST00658,2024-06-30,124,6,812.6,135.43,0.167,0.667,5,1,0,1.0,12,149,5,0.2,0.2,Silver,18.0,471
CUST00659,2024-06-30,3,6,686.65,114.44,0.167,0.167,3,1,0,2.0,9,114,4,0.25,0.25,Silver,45.0,43
CUST00660,2024-06-30,51,8,796.89,99.61,0.0,0.5,5,1,0,5.0,20,136,5,0.4,0.2,Gold,41.0,193
CUST00661,2024-06-30,168,1,58.56,58.56,0.0,1.0,1,0,0,,9,89,2,0.5,0.0,Silver,52.0,449
CUST00662,2024-06-30,238,2,153.46,76.73,0.5,0.5,2,0,0,,10,87,5,0.8,0.0,Bronze,,786
CUST00663,2024-06-30,205,5,371.39,74.28,0.0,0.4,3,0,0,,6,196,0,0.0,0.0,Bronze,64.0,876
CUST00664,2024-06-30,26,4,531.49,132.87,0.25,0.25,3,5,1,2.75,13,64,4,0.5,0.25,Silver,51.0,549
CUST00665,2024-06-30,227,1,85.33,85.33,0.0,1.0,1,0,0,,2,161,2,1.0,0.0,Bronze,28.0,695
CUST00666,2024-06-30,107,2,72.68,36.34,0.5,1.0,2,1,0,5.0,5,204,5,0.4,0.2,Bronze,53.0,577
CUST00667,2024-06-30,57,9,1241.61,137.96,0.444,0.333,4,1,0,3.0,7,49,4,0.5,0.25,Silver,34.0,589
CUST00668,2024-06-30,481,1,87.79,87.79,0.0,0.0,1,0,0,,5,201,3,0.667,0.0,Bronze,52.0,626
CUST00669,2024-06-30,41,1,37.96,37.96,1.0,1.0,1,2,0,4.0,6,189,0,0.0,0.0,Bronze,35.0,57
CUST00670,2024-06-30,21,3,300.01,100.0,0.333,1.0,3,1,0,4.0,8,59,0,0.0,0.0,Silver,57.0,737
CUST00671,2024-06-30,95,6,881.72,146.95,0.0,0.333,3,2,2,,3,101,3,0.333,0.0,Bronze,39.0,475
CUST00672,2024-06-30,134,1,40.59,40.59,0.0,0.0,1,1,0,3.0,4,90,2,0.5,0.5,Bronze,41.0,237
CUST00673,2024-06-30,170,1,40.58,40.58,0.0,1.0,1,3,0,2.0,12,129,1,1.0,0.0,Silver,36.0,499
CUST00674,2024-06-30,208,4,1427.94,356.98,0.25,0.25,3,1,0,3.0,14,100,2,0.0,0.0,Gold,54.0,745
CUST00675,2024-06-30,183,1,29.98,29.98,0.0,1.0,1,0,0,,6,258,5,0.2,0.2,Bronze,56.0,848
CUST00676,2024-06-30,11,9,910.17,101.13,0.333,0.222,3,0,0,,20,35,2,0.0,0.0,Gold,38.0,133
CUST00677,2024-06-30,319,2,220.46,110.23,0.5,0.5,2,3,2,5.0,2,62,3,0.667,0.0,Bronze,25.0,771
CUST00678,2024-06-30,149,2,125.1,62.55,0.5,0.0,2,2,0,4.5,11,180,1,0.0,0.0,Silver,45.0,455
CUST00679,2024-06-30,2,9,882.14,98.02,0.0,0.444,5,5,0,3.2,26,104,3,0.0,0.0,Gold,22.0,130
CUST00680,2024-06-30,258,4,609.38,152.34,0.25,0.5,3,2,1,5.0,7,212,2,0.5,0.0,Silver,34.0,570
CUST00681,2024-06-30,185,4,616.84,154.21,0.0,0.5,2,2,2,,23,47,1,1.0,0.0,Gold,54.0,668
CUST00682,2024-06-30,99,3,393.19,131.06,0.333,0.0,2,1,1,,3,134,5,0.4,0.2,Bronze,53.0,879
CUST00683,2024-06-30,250,1,41.67,41.67,1.0,0.0,1,3,0,2.67,4,152,4,0.75,0.0,Bronze,,551
CUST00684,2024-06-30,7,5,696.27,139.25,0.2,0.4,3,3,2,5.0,17,179,5,0.6,0.2,Gold,44.0,135
CUST00685,2024-06-30,260,3,782.51,260.84,0.333,0.0,2,0,0,,8,120,3,1.0,0.333,Bronze,51.0,708
CUST00686,2024-06-30,644,2,108.99,54.5,0.0,0.5,2,2,1,5.0,6,99,1,1.0,0.0,Bronze,,798
CUST00687,2024-06-30,266,2,191.52,95.76,0.5,0.0,2,0,0,,14,117,2,0.0,0.0,Silver,62.0,836
CUST00688,2024-06-30,67,5,353.06,70.61,0.2,0.2,4,1,0,2.0,17,185,0,0.0,0.0,Gold,64.0,306
CUST00689,2024-06-30,21,7,472.92,67.56,0.0,0.0,4,1,0,3.0,19,132,0,0.0,0.0,Gold,29.0,94
CUST00690,2024-06-30,336,1,88.23,88.23,0.0,0.0,1,0,0,,2,159,4,0.25,0.0,Bronze,38.0,812
CUST00691,2024-06-30,51,4,468.52,117.13,0.0,0.75,2,1,0,5.0,18,95,1,0.0,0.0,Gold,28.0,217
CUST00692,2024-06-30,47,1,25.31,25.31,0.0,0.0,1,1,0,3.0,3,127,5,0.8,0.0,Bronze,56.0,346
CUST00693,2024-06-30,0,1,224.46,224.46,0.0,0.0,1,1,1,,3,181,4,1.0,0.5,Bronze,45.0,167
CUST00694,2024-06-30,191,4,268.83,67.21,0.0,0.25,3,0,0,,14,120,3,0.0,0.0,Silver,22.0,372
CUST00695,2024-06-30,37,5,580.32,116.06,0.0,0.8,3,2,0,3.0,3,118,5,0.6,0.0,Bronze,34.0,134
CUST00696,2024-06-30,209,4,419.95,104.99,0.0,0.5,3,0,0,,4,199,3,0.667,0.333,Bronze,37.0,575
CUST00697,2024-06-30,165,3,203.95,67.98,0.333,0.667,2,1,0,1.0,11,106,5,0.4,0.2,Silver,58.0,409
CUST00698,2024-06-30,118,1,84.1,84.1,0.0,0.0,1,1,0,5.0,4,163,3,0.667,0.0,Bronze,63.0,139
CUST00699,2024-06-30,528,2,89.75,44.88,0.0,0.5,2,1,1,,2,53,4,0.75,0.25,Bronze,29.0,574
CUST00700,2024-06-30,78,2,140.58,70.29,0.0,0.5,2,1,0,2.0,4,163,2,0.0,0.0,Bronze,23.0,383
CUST00701,2024-06-30,136,6,699.18,116.53,0.167,0.5,3,1,0,4.0,7,83,1,0.0,0.0,Silver,34.0,772
CUST00702,2024-06-30,323,1,192.82,192.82,0.0,0.0,1,3,1,4.0,7,63,0,0.0,0.0,Silver,36.0,346
CUST00703,2024-06-30,29,13,1808.74,139.13,0.154,0.308,5,1,1,,11,94,4,0.25,0.0,Gold,43.0,295
CUST00704,2024-06-30,161,8,975.28,121.91,0.25,0.5,4,1,0,1.0,23,180,2,0.5,0.0,Gold,61.0,723
CUST00705,2024-06-30,752,1,212.78,212.78,0.0,1.0,1,2,1,2.0,11,65,3,0.333,0.333,Silver,61.0,881
CUST00706,2024-06-30,1,6,551.06,91.84,0.0,0.333,4,1,0,3.0,19,1,0,0.0,0.0,Gold,49.0,94
CUST00707,2024-06-30,177,1,71.19,71.19,0.0,0.0,1,2,1,2.0,5,297,4,0.25,0.0,Bronze,23.0,362
CUST00708,2024-06-30,63,6,511.01,85.17,0.0,0.5,4,2,0,2.0,10,27,2,0.5,0.0,Bronze,53.0,542
CUST00709,2024-06-30,6,8,637.57,79.7,0.25,0.5,5,1,1,,28,66,3,0.333,0.0,Gold,55.0,162
CUST00710,2024-06-30,156,2,225.48,112.74,0.5,0.5,1,2,1,1.0,5,198,0,0.0,0.0,Bronze,28.0,621
CUST00711,2024-06-30,36,14,1623.14,115.94,0.071,0.429,5,1,0,3.0,35,64,0,0.0,0.0,Platinum,50.0,812
CUST00712,2024-06-30,139,5,844.1,168.82,0.2,0.2,4,0,0,,4,184,4,1.0,0.25,Silver,41.0,782
CUST00713,2024-06-30,18,7,886.78,126.68,0.143,0.286,5,1,1,,22,138,3,0.333,0.333,Gold,40.0,569
CUST00714,2024-06-30,394,2,164.07,82.04,0.0,0.5,2,0,0,,11,195,3,0.667,0.667,Silver,32.0,764
CUST00715,2024-06-30,261,2,195.5,97.75,0.0,0.5,2,1,0,5.0,12,144,2,0.0,0.0,Silver,44.0,564
CUST00716,2024-06-30,131,5,345.29,69.06,0.0,0.8,3,2,1,4.0,6,128,1,0.0,0.0,Bronze,28.0,525
CUST00717,2024-06-30,201,5,379.77,75.95,0.0,0.4,4,0,0,,10,62,4,0.25,0.0,Silver,34.0,650
CUST00718,2024-06-30,252,3,371.84,123.95,0.333,0.333,2,0,0,,7,117,1,0.0,0.0,Silver,31.0,648
CUST00719,2024-06-30,68,13,1148.73,88.36,0.154,0.308,4,0,0,,19,76,0,0.0,0.0,Platinum,44.0,686
CUST00720,2024-06-30,237,1,52.49,52.49,0.0,0.0,1,0,0,,7,174,5,0.8,0.6,Bronze,35.0,398
CUST00721,2024-06-30,166,2,143.51,71.76,0.0,0.5,2,2,1,2.0,4,163,1,0.0,0.0,Bronze,45.0,895
CUST00722,2024-06-30,426,3,317.18,105.73,0.0,0.667,3,1,0,3.0,2,11,3,0.0,0.0,Bronze,64.0,680
CUST00723,2024-06-30,1,6,750.74,125.12,0.167,0.833,3,1,0,1.0,9,141,0,0.0,0.0,Silver,64.0,825
CUST00724,2024-06-30,27,12,1024.93,85.41,0.167,0.5,5,0,0,,22,61,3,0.0,0.0,Gold,21.0,839
CUST00725,2024-06-30,80,2,259.47,129.73,1.0,0.0,2,2,2,,4,181,5,0.2,0.2,Bronze,24.0,128
CUST00726,2024-06-30,58,3,674.62,224.87,0.0,0.0,2,1,0,1.0,5,13,0,0.0,0.0,Silver,,346
CUST00727,2024-06-30,49,1,214.68,214.68,1.0,1.0,1,2,0,3.5,1,132,5,0.4,0.0,Bronze,52.0,152
CUST00728,2024-06-30,62,6,691.6,115.27,0.167,0.5,4,1,0,5.0,15,199,4,0.75,0.0,Silver,26.0,349
CUST00729,2024-06-30,123,14,1349.07,96.36,0.143,0.214,5,2,0,3.0,21,35,0,0.0,0.0,Gold,25.0,828
CUST00730,2024-06-30,215,2,231.95,115.98,0.0,0.5,1,2,1,2.0,9,112,1,0.0,0.0,Bronze,62.0,622
CUST00731,2024-06-30,72,7,1164.97,166.42,0.429,0.143,3,2,1,5.0,14,151,4,0.75,0.0,Silver,34.0,524
CUST00732,2024-06-30,170,10,1387.36,138.74,0.1,0.5,5,2,0,4.0,27,151,4,0.5,0.0,Platinum,34.0,486
CUST00733,2024-06-30,49,4,377.56,94.39,0.0,0.5,4,0,0,,19,8,3,1.0,1.0,Gold,50.0,551
CUST00734,2024-06-30,59,4,638.5,159.62,0.0,0.25,3,3,2,1.0,17,77,2,0.0,0.0,Silver,49.0,549
CUST00735,2024-06-30,292,5,432.8,86.56,0.0,0.2,4,1,0,4.0,8,108,5,0.4,0.2,Silver,25.0,746
CUST00736,2024-06-30,239,1,100.43,100.43,0.0,1.0,1,1,0,5.0,8,34,2,0.5,0.0,Bronze,36.0,344
CUST00737,2024-06-30,63,6,547.28,91.21,0.0,0.5,3,1,0,3.0,11,105,0,0.0,0.0,Silver,55.0,738
CUST00738,2024-06-30,19,11,1000.63,90.97,0.091,0.636,4,4,1,3.33,13,9,4,0.75,0.0,Gold,20.0,739
CUST00739,2024-06-30,116,3,264.84,88.28,0.0,0.333,3,1,0,2.0,13,119,4,0.0,0.0,Silver,22.0,571
CUST00740,2024-06-30,12,3,451.34,150.45,0.0,0.0,3,0,0,,3,186,0,0.0,0.0,Bronze,30.0,508
CUST00741,2024-06-30,28,1,57.45,57.45,0.0,0.0,1,0,0,,3,217,4,0.75,0.25,Bronze,64.0,49
CUST00742,2024-06-30,408,1,105.83,105.83,0.0,1.0,1,0,0,,3,51,5,0.4,0.0,Bronze,63.0,589
CUST00743,2024-06-30,131,1,48.13,48.13,0.0,0.0,1,1,1,,4,82,1,0.0,0.0,Bronze,48.0,159
CUST00744,2024-06-30,14,3,437.32,145.77,0.0,0.667,3,1,0,2.0,5,141,5,1.0,0.2,Bronze,33.0,322
CUST00745,2024-06-30,30,5,917.41,183.48,0.6,0.4,3,2,1,1.0,8,194,0,0.0,0.0,Silver,49.0,161
CUST00746,2024-06-30,145,3,259.25,86.42,0.0,0.667,2,2,1,1.0,6,156,1,1.0,0.0,Bronze,39.0,385
CUST00747,2024-06-30,50,1,192.33,192.33,0.0,0.0,1,2,1,2.0,3,50,0,0.0,0.0,Bronze,46.0,83
CUST00748,2024-06-30,25,5,541.0,108.2,0.0,0.4,3,0,0,,11,66,4,0.75,0.25,Silver,39.0,822
CUST00749,2024-06-30,93,3,402.22,134.07,0.0,0.667,2,1,0,1.0,7,101,4,0.0,0.0,Bronze,60.0,416
CUST00750,2024-06-30,199,1,86.56,86.56,1.0,1.0,1,1,0,4.0,5,173,4,0.75,0.5,Bronze,20.0,294
CUST00751,2024-06-30,90,3,270.31,90.1,0.0,0.0,2,2,1,1.0,6,132,5,0.6,0.0,Bronze,27.0,244
CUST00752,2024-06-30,47,3,379.22,126.41,0.0,0.333,2,1,1,,9,221,1,1.0,1.0,Bronze,59.0,489
CUST00753,2024-06-30,391,1,37.91,37.91,0.0,1.0,1,2,0,3.5,15,53,0,0.0,0.0,Silver,38.0,487
CUST00754,2024-06-30,409,3,337.75,112.58,0.0,0.0,2,3,1,3.0,6,117,5,0.0,0.0,Bronze,33.0,831
CUST00755,2024-06-30,10,8,928.72,116.09,0.375,0.5,4,0,0,,20,48,0,0.0,0.0,Gold,29.0,72
CUST00756,2024-06-30,141,5,674.08,134.82,0.0,0.2,3,1,1,,21,191,1,0.0,0.0,Gold,19.0,615
CUST00757,2024-06-30,382,5,406.49,81.3,0.0,0.6,3,2,1,3.0,6,77,5,0.6,0.4,Silver,58.0,891
CUST00758,2024-06-30,94,3,587.62,195.87,0.333,0.333,2,1,0,4.0,9,77,5,0.6,0.0,Silver,41.0,307
CUST00759,2024-06-30,41,5,674.24,134.85,0.0,0.4,4,1,0,2.0,19,15,4,0.5,0.0,Gold,52.0,867
CUST00760,2024-06-30,134,3,275.9,91.97,0.0,0.333,2,1,1,,13,80,2,0.5,0.0,Silver,47.0,783
CUST00761,2024-06-30,0,4,456.86,91.37,0.0,0.2,2,0,0,,4,88,1,1.0,0.0,Bronze,47.0,159
CUST00762,2024-06-30,15,2,208.8,104.4,0.5,1.0,2,1,0,4.0,9,180,3,0.0,0.0,Bronze,,379
CUST00763,2024-06-30,87,10,1692.01,169.2,0.1,0.5,5,0,0,,17,144,1,0.0,0.0,Gold,52.0,735
CUST00764,2024-06-30,109,3,209.82,69.94,0.0,0.667,2,0,0,,4,101,1,1.0,1.0,Bronze,36.0,573
CUST00765,2024-06-30,24,2,142.57,71.28,0.0,0.0,2,1,1,,8,217,5,0.2,0.2,Bronze,25.0,135
CUST00766,2024-06-30,210,5,474.75,94.95,0.6,0.4,4,1,0,1.0,8,124,2,0.5,0.5,Silver,43.0,745
CUST00767,2024-06-30,8,8,692.1,86.51,0.0,0.5,3,2,0,3.0,17,172,3,0.0,0.0,Gold,57.0,30
CUST00768,2024-06-30,745,2,102.82,51.41,0.0,1.0,2,0,0,,9,265,2,1.0,0.0,Bronze,24.0,786
CUST00769,2024-06-30,341,3,281.29,93.76,0.333,0.333,2,0,0,,10,52,5,0.4,0.2,Silver,47.0,613
CUST00770,2024-06-30,67,3,511.36,170.45,0.333,0.667,3,2,0,4.0,4,42,4,0.75,0.25,Bronze,24.0,461
CUST00771,2024-06-30,226,2,206.47,103.24,0.0,0.0,1,2,1,4.0,9,53,5,0.4,0.0,Silver,20.0,335
CUST00772,2024-06-30,82,2,271.3,135.65,0.0,0.5,2,1,0,5.0,5,75,0,0.0,0.0,Bronze,18.0,556
CUST00773,2024-06-30,59,1,39.78,39.78,0.0,0.0,1,0,0,,5,223,0,0.0,0.0,Bronze,53.0,82
CUST00774,2024-06-30,46,10,1122.53,112.25,0.0,0.5,4,1,1,,12,94,2,1.0,0.0,Gold,,549
CUST00775,2024-06-30,0,3,637.22,212.41,0.667,0.333,3,3,1,1.0,9,140,1,0.0,0.0,Silver,54.0,359
CUST00776,2024-06-30,11,6,1522.49,253.75,0.0,0.333,4,0,0,,16,81,0,0.0,0.0,Silver,18.0,587
CUST00777,2024-06-30,10,6,669.23,111.54,0.0,0.833,2,4,1,3.33,17,102,0,0.0,0.0,Silver,,354
CUST00778,2024-06-30,5,4,404.85,101.21,0.0,0.0,3,2,0,3.5,9,146,4,0.5,0.0,Bronze,,143
CUST00779,2024-06-30,30,6,437.62,72.94,0.167,0.5,2,1,0,1.0,8,183,1,1.0,0.0,Silver,30.0,176
CUST00780,2024-06-30,12,3,167.31,55.77,0.0,0.333,2,0,0,,3,198,2,1.0,0.0,Bronze,57.0,195
CUST00781,2024-06-30,22,3,333.76,111.25,0.0,1.0,2,1,0,1.0,7,248,4,0.5,0.25,Bronze,25.0,408
CUST00782,2024-06-30,73,3,263.73,87.91,0.333,0.667,2,0,0,,5,74,3,0.333,0.0,Bronze,22.0,168
CUST00783,2024-06-30,8,1,98.11,98.11,1.0,0.0,1,2,0,1.0,8,167,1,1.0,0.0,Silver,26.0,658
CUST00784,2024-06-30,11,7,627.8,89.69,0.0,0.714,3,1,0,1.0,33,124,2,1.0,0.0,Platinum,18.0,328
CUST00785,2024-06-30,17,11,1105.17,100.47,0.273,0.545,5,0,0,,22,145,3,0.333,0.0,Platinum,53.0,305
CUST00786,2024-06-30,138,7,841.08,120.15,0.143,0.429,4,2,1,5.0,8,131,4,0.5,0.5,Silver,52.0,818
CUST00787,2024-06-30,283,1,104.28,104.28,0.0,1.0,1,2,0,4.0,1,188,2,0.5,0.0,Bronze,19.0,879
CUST00788,2024-06-30,47,2,79.2,39.6,0.5,1.0,2,1,0,1.0,15,85,2,1.0,0.5,Silver,57.0,854
CUST00789,2024-06-30,85,3,402.42,134.14,0.333,0.333,2,1,0,3.0,20,182,0,0.0,0.0,Gold,40.0,207
CUST00790,2024-06-30,93,3,225.88,75.29,0.0,0.333,3,0,0,,3,245,0,0.0,0.0,Bronze,26.0,871
CUST00791,2024-06-30,53,13,1021.96,78.61,0.0,0.154,5,1,1,,25,99,2,1.0,0.5,Platinum,51.0,383
CUST00792,2024-06-30,6,2,250.14,125.07,0.0,0.0,2,1,0,2.0,6,155,1,1.0,0.0,Bronze,63.0,183
CUST00793,2024-06-30,3,14,1415.1,101.08,0.143,0.357,5,0,0,,30,22,4,0.5,0.0,Platinum,31.0,230
CUST00794,2024-06-30,4,5,570.05,114.01,0.2,0.0,5,0,0,,20,50,0,0.0,0.0,Gold,21.0,144
CUST00795,2024-06-30,61,10,826.67,82.67,0.2,0.5,5,3,0,2.33,16,140,0,0.0,0.0,Gold,47.0,700
CUST00796,2024-06-30,86,2,333.78,166.89,0.0,0.5,1,2,2,,7,104,1,0.0,0.0,Bronze,48.0,583
CUST00797,2024-06-30,502,1,136.44,136.44,0.0,1.0,1,6,3,3.33,5,52,3,1.0,0.333,Bronze,55.0,788
CUST00798,2024-06-30,21,2,171.01,85.5,0.0,0.0,2,1,0,5.0,3,22,4,0.5,0.0,Bronze,28.0,97
CUST00799,2024-06-30,248,3,752.29,250.76,0.0,0.333,2,4,0,4.0,4,153,3,0.0,0.0,Bronze,52.0,474
CUST00800,2024-06-30,164,2,140.69,70.34,0.5,0.5,1,1,1,,4,72,0,0.0,0.0,Bronze,25.0,474
CUST00801,2024-06-30,149,1,263.77,263.77,0.0,1.0,1,0,0,,7,175,1,0.0,0.0,Silver,20.0,355
CUST00802,2024-06-30,143,5,541.46,90.24,0.167,0.667,4,2,0,3.5,7,41,1,0.0,0.0,Silver,31.0,875
CUST00803,2024-06-30,107,6,578.96,96.49,0.333,0.333,4,0,0,,14,157,3,0.333,0.0,Silver,30.0,737
CUST00804,2024-06-30,85,7,848.9,121.27,0.0,0.429,3,1,0,1.0,4,214,0,0.0,0.0,Silver,62.0,631
CUST00805,2024-06-30,319,2,180.03,90.02,0.0,0.0,2,1,0,5.0,4,144,1,1.0,0.0,Bronze,49.0,652
CUST00806,2024-06-30,4,13,1610.67,123.9,0.231,0.462,5,1,0,4.0,37,28,3,0.333,0.0,Platinum,51.0,388
CUST00807,2024-06-30,139,1,180.08,180.08,0.0,0.0,1,1,1,,2,131,4,0.5,0.0,Bronze,,174
CUST00808,2024-06-30,100,2,283.0,141.5,0.0,0.5,2,1,0,1.0,11,97,5,0.8,0.2,Silver,36.0,304
CUST00809,2024-06-30,64,1,55.11,55.11,0.0,1.0,1,2,2,,11,154,2,0.5,0.0,Silver,55.0,538
CUST00810,2024-06-30,45,8,960.56,106.73,0.0,0.333,5,0,0,,22,110,0,0.0,0.0,Gold,33.0,208
CUST00811,2024-06-30,146,2,199.18,99.59,0.0,0.5,2,1,0,3.0,11,65,2,0.5,0.0,Bronze,19.0,782
CUST00812,2024-06-30,86,2,461.44,230.72,0.0,0.0,2,0,0,,10,159,2,0.0,0.0,Silver,57.0,867
CUST00813,2024-06-30,16,4,203.6,50.9,0.5,0.75,3,2,0,3.5,14,200,0,0.0,0.0,Silver,34.0,860
CUST00814,2024-06-30,288,2,97.89,48.94,0.0,0.0,2,0,0,,2,212,4,0.75,0.5,Bronze,51.0,506
CUST00815,2024-06-30,127,5,605.44,121.09,0.0,0.2,4,1,1,,4,56,1,0.0,0.0,Silver,59.0,872
CUST00816,2024-06-30,120,5,351.4,70.28,0.0,0.0,4,0,0,,14,115,5,0.8,0.2,Gold,33.0,443
CUST00817,2024-06-30,4,11,1745.21,134.25,0.077,0.308,5,1,0,1.0,25,178,0,0.0,0.0,Platinum,55.0,182
CUST00818,2024-06-30,112,1,72.01,72.01,0.0,1.0,1,1,0,3.0,5,66,2,0.0,0.0,Bronze,19.0,133
CUST00819,2024-06-30,18,4,541.91,135.48,0.25,0.25,2,3,1,4.0,5,240,5,0.2,0.0,Bronze,19.0,104
CUST00820,2024-06-30,132,1,153.03,153.03,0.0,1.0,1,2,0,3.0,5,87,4,0.5,0.25,Bronze,43.0,157
CUST00821,2024-06-30,340,2,599.92,299.96,0.0,0.0,2,1,0,5.0,3,172,2,0.5,0.5,Bronze,30.0,740
CUST00822,2024-06-30,88,3,290.73,96.91,0.333,0.667,2,1,0,3.0,6,116,1,0.0,0.0,Bronze,64.0,695
CUST00823,2024-06-30,565,1,54.27,54.27,0.0,1.0,1,2,0,2.0,7,8,1,1.0,0.0,Bronze,,597
CUST00824,2024-06-30,73,10,979.1,97.91,0.1,0.7,5,0,0,,33,66,1,1.0,1.0,Platinum,51.0,819
CUST00825,2024-06-30,5,10,1179.39,117.94,0.1,0.7,4,3,1,1.5,16,195,5,0.8,0.0,Gold,56.0,374
CUST00826,2024-06-30,9,3,531.56,177.19,0.0,0.333,2,0,0,,5,99,4,0.75,0.0,Bronze,20.0,560
CUST00827,2024-06-30,67,1,57.74,57.74,0.0,0.0,1,2,0,4.5,6,197,0,0.0,0.0,Bronze,25.0,188
CUST00828,2024-06-30,19,5,350.78,70.16,0.2,0.6,3,2,0,1.0,8,122,2,1.0,0.0,Silver,40.0,567
CUST00829,2024-06-30,62,2,204.07,102.04,0.5,0.0,2,0,0,,8,54,5,0.2,0.2,Bronze,,455
CUST00830,2024-06-30,164,5,812.08,162.42,0.0,0.2,4,2,2,,13,183,3,0.667,0.0,Silver,44.0,710
CUST00831,2024-06-30,10,9,1063.94,118.22,0.0,0.444,4,2,0,2.5,14,93,0,0.0,0.0,Silver,46.0,52
CUST00832,2024-06-30,3,12,1430.37,119.2,0.167,0.333,5,1,0,1.0,20,12,3,0.667,0.0,Gold,56.0,76
CUST00833,2024-06-30,206,4,336.21,84.05,0.0,0.5,4,0,0,,13,41,4,0.5,0.25,Silver,56.0,554
CUST00834,2024-06-30,46,5,245.7,49.14,0.0,0.4,3,0,0,,6,198,5,0.8,0.0,Silver,18.0,758
CUST00835,2024-06-30,492,1,31.0,31.0,0.0,1.0,1,1,0,3.0,12,153,5,0.4,0.0,Silver,34.0,863
