customer_id,segment_name,recency,frequency,monetary,R,F,M,RFM_Total,ticket_count,unresolved_tickets,return_rate,discount_usage,total_sessions,days_since_session,membership_tier
CUST00695,Loyal Customers,37,5,580.32,3,3,3,9,2.0,0.0,0.0,0.8,3.0,118.0,Bronze
CUST00696,At-Risk Customers,209,4,419.95,1,3,3,7,0.0,0.0,0.0,0.5,4.0,199.0,Bronze
CUST00697,Discount-Sensitive,165,3,203.95,2,2,2,6,1.0,0.0,0.3333333333333333,0.6666666666666666,11.0,106.0,Silver
CUST00698,Dormant Customers,118,1,84.1,2,1,1,4,1.0,0.0,0.0,0.0,4.0,163.0,Bronze
CUST00699,Discount-Sensitive,528,2,89.75,1,2,1,4,1.0,1.0,0.0,0.5,2.0,53.0,Bronze
CUST00700,Discount-Sensitive,78,2,140.58,2,2,1,5,1.0,0.0,0.0,0.5,4.0,163.0,Bronze
CUST00701,At-Risk Customers,136,6,699.18,2,4,4,10,1.0,0.0,0.16666666666666666,0.5,7.0,83.0,Silver
CUST00702,Potential Loyalists,323,1,192.82,1,1,2,4,3.0,1.0,0.0,0.0,7.0,63.0,Silver
CUST00703,Champions,29,13,1808.74,3,4,4,11,1.0,1.0,0.15384615384615385,0.3076923076923077,11.0,94.0,Gold
CUST00704,At-Risk Customers,161,8,975.28,2,4,4,10,1.0,0.0,0.25,0.5,23.0,180.0,Gold
CUST00705,Potential Loyalists,752,1,212.78,1,1,2,4,2.0,1.0,0.0,1.0,11.0,65.0,Silver
CUST00706,Champions,1,6,551.06,4,4,3,11,1.0,0.0,0.0,0.3333333333333333,19.0,1.0,Gold
CUST00707,Potential Loyalists,177,1,71.19,1,1,1,3,2.0,1.0,0.0,0.0,5.0,297.0,Bronze
CUST00708,Champions,63,6,511.01,3,4,3,10,2.0,0.0,0.0,0.5,10.0,27.0,Bronze
CUST00709,Champions,6,8,637.57,4,4,3,11,1.0,1.0,0.25,0.5,28.0,66.0,Gold
CUST00710,Discount-Sensitive,156,2,225.48,2,2,2,6,2.0,1.0,0.5,0.5,5.0,198.0,Bronze
CUST00711,Champions,36,14,1623.14,3,4,4,11,1.0,0.0,0.07142857142857142,0.42857142857142855,35.0,64.0,Platinum
CUST00712,At-Risk Customers,139,5,844.1,2,3,4,9,0.0,0.0,0.2,0.2,4.0,184.0,Silver
CUST00713,Champions,18,7,886.78,4,4,4,12,1.0,1.0,0.14285714285714285,0.2857142857142857,22.0,138.0,Gold
CUST00714,Discount-Sensitive,394,2,164.07,1,2,1,4,0.0,0.0,0.0,0.5,11.0,195.0,Silver
CUST00715,Discount-Sensitive,261,2,195.5,1,2,2,5,1.0,0.0,0.0,0.5,12.0,144.0,Silver
CUST00716,At-Risk Customers,131,5,345.29,2,3,2,7,2.0,1.0,0.0,0.8,6.0,128.0,Bronze
CUST00717,At-Risk Customers,201,5,379.77,1,3,3,7,0.0,0.0,0.0,0.4,10.0,62.0,Silver
CUST00718,High Returners,252,3,371.84,1,2,2,5,0.0,0.0,0.3333333333333333,0.3333333333333333,7.0,117.0,Silver
CUST00719,Champions,68,13,1148.73,3,4,4,11,0.0,0.0,0.15384615384615385,0.3076923076923077,19.0,76.0,Platinum
CUST00720,Potential Loyalists,237,1,52.49,1,1,1,3,0.0,0.0,0.0,0.0,7.0,174.0,Bronze
CUST00721,Discount-Sensitive,166,2,143.51,2,2,1,5,2.0,1.0,0.0,0.5,4.0,163.0,Bronze
CUST00722,Discount-Sensitive,426,3,317.18,1,2,2,5,1.0,0.0,0.0,0.6666666666666666,2.0,11.0,Bronze
CUST00723,Champions,1,6,750.74,4,4,4,12,1.0,0.0,0.16666666666666666,0.8333333333333334,9.0,141.0,Silver
CUST00724,Champions,27,12,1024.93,3,4,4,11,0.0,0.0,0.16666666666666666,0.5,22.0,61.0,Gold
CUST00725,High Returners,80,2,259.47,2,2,2,6,2.0,2.0,1.0,0.0,4.0,181.0,Bronze
CUST00726,Loyal Customers,58,3,674.62,3,2,3,8,1.0,0.0,0.0,0.0,5.0,13.0,Silver
CUST00727,High Returners,49,1,214.68,3,1,2,6,2.0,0.0,1.0,1.0,1.0,132.0,Bronze
CUST00728,Champions,62,6,691.6,3,4,4,11,1.0,0.0,0.16666666666666666,0.5,15.0,199.0,Silver
CUST00729,At-Risk Customers,123,14,1349.07,2,4,4,10,2.0,0.0,0.14285714285714285,0.21428571428571427,21.0,35.0,Gold
CUST00730,Discount-Sensitive,215,2,231.95,1,2,2,5,2.0,1.0,0.0,0.5,9.0,112.0,Bronze
CUST00731,Champions,72,7,1164.97,3,4,4,11,2.0,1.0,0.42857142857142855,0.14285714285714285,14.0,151.0,Silver
CUST00732,At-Risk Customers,170,10,1387.36,1,4,4,9,2.0,0.0,0.1,0.5,27.0,151.0,Platinum
CUST00733,Loyal Customers,49,4,377.56,3,3,3,9,0.0,0.0,0.0,0.5,19.0,8.0,Gold
CUST00734,Loyal Customers,59,4,638.5,3,3,3,9,3.0,2.0,0.0,0.25,17.0,77.0,Silver
CUST00735,At-Risk Customers,292,5,432.8,1,3,3,7,1.0,0.0,0.0,0.2,8.0,108.0,Silver
CUST00736,Potential Loyalists,239,1,100.43,1,1,1,3,1.0,0.0,0.0,1.0,8.0,34.0,Bronze
CUST00737,Champions,63,6,547.28,3,4,3,10,1.0,0.0,0.0,0.5,11.0,105.0,Silver
CUST00738,Champions,19,11,1000.63,4,4,4,12,4.0,1.0,0.09090909090909091,0.6363636363636364,13.0,9.0,Gold
CUST00739,Potential Loyalists,116,3,264.84,2,2,2,6,1.0,0.0,0.0,0.3333333333333333,13.0,119.0,Silver
CUST00740,Loyal Customers,12,3,451.34,4,2,3,9,0.0,0.0,0.0,0.0,3.0,186.0,Bronze
CUST00741,New Customers,28,1,57.45,3,1,1,5,0.0,0.0,0.0,0.0,3.0,217.0,Bronze
CUST00742,Dormant Customers,408,1,105.83,1,1,1,3,0.0,0.0,0.0,1.0,3.0,51.0,Bronze
CUST00743,Dormant Customers,131,1,48.13,2,1,1,4,1.0,1.0,0.0,0.0,4.0,82.0,Bronze
CUST00744,Loyal Customers,14,3,437.32,4,2,3,9,1.0,0.0,0.0,0.6666666666666666,5.0,141.0,Bronze
CUST00745,Champions,30,5,917.41,3,3,4,10,2.0,1.0,0.6,0.4,8.0,194.0,Silver
CUST00746,Discount-Sensitive,145,3,259.25,2,2,2,6,2.0,1.0,0.0,0.6666666666666666,6.0,156.0,Bronze
CUST00747,New Customers,50,1,192.33,3,1,2,6,2.0,1.0,0.0,0.0,3.0,50.0,Bronze
CUST00748,Champions,25,5,541.0,4,3,3,10,0.0,0.0,0.0,0.4,11.0,66.0,Silver
CUST00749,At-Risk Customers,93,3,402.22,2,2,3,7,1.0,0.0,0.0,0.6666666666666666,7.0,101.0,Bronze
CUST00750,High Returners,199,1,86.56,1,1,1,3,1.0,0.0,1.0,1.0,5.0,173.0,Bronze
CUST00751,Potential Loyalists,90,3,270.31,2,2,2,6,2.0,1.0,0.0,0.0,6.0,132.0,Bronze
CUST00752,Loyal Customers,47,3,379.22,3,2,3,8,1.0,1.0,0.0,0.3333333333333333,9.0,221.0,Bronze
CUST00753,Potential Loyalists,391,1,37.91,1,1,1,3,2.0,0.0,0.0,1.0,15.0,53.0,Silver
CUST00754,Potential Loyalists,409,3,337.75,1,2,2,5,3.0,1.0,0.0,0.0,6.0,117.0,Bronze
CUST00755,Champions,10,8,928.72,4,4,4,12,0.0,0.0,0.375,0.5,20.0,48.0,Gold
CUST00756,At-Risk Customers,141,5,674.08,2,3,3,8,1.0,1.0,0.0,0.2,21.0,191.0,Gold
CUST00757,At-Risk Customers,382,5,406.49,1,3,3,7,2.0,1.0,0.0,0.6,6.0,77.0,Silver
CUST00758,At-Risk Customers,94,3,587.62,2,2,3,7,1.0,0.0,0.3333333333333333,0.3333333333333333,9.0,77.0,Silver
CUST00759,Loyal Customers,41,5,674.24,3,3,3,9,1.0,0.0,0.0,0.4,19.0,15.0,Gold
CUST00760,Potential Loyalists,134,3,275.9,2,2,2,6,1.0,1.0,0.0,0.3333333333333333,13.0,80.0,Silver
CUST00761,Champions,0,4,380.51,4,3,3,10,0.0,0.0,0.0,0.25,4.0,88.0,Bronze
CUST00762,Loyal Customers,15,2,208.8,4,2,2,8,1.0,0.0,0.5,1.0,9.0,180.0,Bronze
CUST00763,At-Risk Customers,87,10,1692.01,2,4,4,10,0.0,0.0,0.1,0.5,17.0,144.0,Gold
CUST00764,Discount-Sensitive,109,3,209.82,2,2,2,6,0.0,0.0,0.0,0.6666666666666666,4.0,101.0,Bronze
CUST00765,Potential Loyalists,24,2,142.57,4,2,1,7,1.0,1.0,0.0,0.0,8.0,217.0,Bronze
CUST00766,At-Risk Customers,210,5,474.75,1,3,3,7,1.0,0.0,0.6,0.4,8.0,124.0,Silver
CUST00767,Champions,8,8,692.1,4,4,4,12,2.0,0.0,0.0,0.5,17.0,172.0,Gold
CUST00768,Discount-Sensitive,745,2,102.82,1,2,1,4,0.0,0.0,0.0,1.0,9.0,265.0,Bronze
CUST00769,High Returners,341,3,281.29,1,2,2,5,0.0,0.0,0.3333333333333333,0.3333333333333333,10.0,52.0,Silver
CUST00770,Loyal Customers,67,3,511.36,3,2,3,8,2.0,0.0,0.3333333333333333,0.6666666666666666,4.0,42.0,Bronze
CUST00771,Potential Loyalists,226,2,206.47,1,2,2,5,2.0,1.0,0.0,0.0,9.0,53.0,Silver
CUST00772,Discount-Sensitive,82,2,271.3,2,2,2,6,1.0,0.0,0.0,0.5,5.0,75.0,Bronze
CUST00773,New Customers,59,1,39.78,3,1,1,5,0.0,0.0,0.0,0.0,5.0,223.0,Bronze
CUST00774,Champions,46,10,1122.53,3,4,4,11,1.0,1.0,0.0,0.5,12.0,94.0,Gold
CUST00775,Loyal Customers,0,3,637.22,4,2,3,9,3.0,1.0,0.6666666666666666,0.3333333333333333,9.0,140.0,Silver
CUST00776,Champions,11,6,1522.49,4,4,4,12,0.0,0.0,0.0,0.3333333333333333,16.0,81.0,Silver
CUST00777,Champions,10,6,669.23,4,4,3,11,4.0,1.0,0.0,0.8333333333333334,17.0,102.0,Silver
CUST00778,Champions,5,4,404.85,4,3,3,10,2.0,0.0,0.0,0.0,9.0,146.0,Bronze
CUST00779,Champions,30,6,437.62,3,4,3,10,1.0,0.0,0.16666666666666666,0.5,8.0,183.0,Silver
CUST00780,Potential Loyalists,12,3,167.31,4,2,1,7,0.0,0.0,0.0,0.3333333333333333,3.0,198.0,Bronze
CUST00781,Loyal Customers,22,3,333.76,4,2,2,8,1.0,0.0,0.0,1.0,7.0,248.0,Bronze
CUST00782,Discount-Sensitive,73,3,263.73,3,2,2,7,0.0,0.0,0.3333333333333333,0.6666666666666666,5.0,74.0,Bronze
CUST00783,High Returners,8,1,98.11,4,1,1,6,2.0,0.0,1.0,0.0,8.0,167.0,Silver
CUST00784,Champions,11,7,627.8,4,4,3,11,1.0,0.0,0.0,0.7142857142857143,33.0,124.0,Platinum
CUST00785,Champions,17,11,1105.17,4,4,4,12,0.0,0.0,0.2727272727272727,0.5454545454545454,22.0,145.0,Platinum
CUST00786,At-Risk Customers,138,7,841.08,2,4,4,10,2.0,1.0,0.14285714285714285,0.42857142857142855,8.0,131.0,Silver
CUST00787,Dormant Customers,283,1,104.28,1,1,1,3,2.0,0.0,0.0,1.0,1.0,188.0,Bronze
CUST00788,Discount-Sensitive,47,2,79.2,3,2,1,6,1.0,0.0,0.5,1.0,15.0,85.0,Silver
CUST00789,At-Risk Customers,85,3,402.42,2,2,3,7,1.0,0.0,0.3333333333333333,0.3333333333333333,20.0,182.0,Gold
CUST00790,Potential Loyalists,93,3,225.88,2,2,2,6,0.0,0.0,0.0,0.3333333333333333,3.0,245.0,Bronze
CUST00791,Champions,53,13,1021.96,3,4,4,11,1.0,1.0,0.0,0.15384615384615385,25.0,99.0,Platinum
CUST00792,Loyal Customers,6,2,250.14,4,2,2,8,1.0,0.0,0.0,0.0,6.0,155.0,Bronze
CUST00793,Champions,3,14,1415.1,4,4,4,12,0.0,0.0,0.14285714285714285,0.35714285714285715,30.0,22.0,Platinum
CUST00794,Champions,4,5,570.05,4,3,3,10,0.0,0.0,0.2,0.0,20.0,50.0,Gold
CUST00795,Champions,61,10,826.67,3,4,4,11,3.0,0.0,0.2,0.5,16.0,140.0,Gold
CUST00796,Discount-Sensitive,86,2,333.78,2,2,2,6,2.0,2.0,0.0,0.5,7.0,104.0,Bronze
CUST00797,Potential Loyalists,502,1,136.44,1,1,1,3,6.0,3.0,0.0,1.0,5.0,52.0,Bronze
CUST00798,Potential Loyalists,21,2,171.01,4,2,1,7,1.0,0.0,0.0,0.0,3.0,22.0,Bronze
CUST00799,At-Risk Customers,248,3,752.29,1,2,4,7,4.0,0.0,0.0,0.3333333333333333,4.0,153.0,Bronze
CUST00800,Discount-Sensitive,164,2,140.69,2,2,1,5,1.0,1.0,0.5,0.5,4.0,72.0,Bronze
CUST00801,Potential Loyalists,149,1,263.77,2,1,2,5,0.0,0.0,0.0,1.0,7.0,175.0,Silver
CUST00802,At-Risk Customers,143,5,504.14,2,3,3,8,2.0,0.0,0.2,0.6,7.0,41.0,Silver
CUST00803,At-Risk Customers,107,6,578.96,2,4,3,9,0.0,0.0,0.3333333333333333,0.3333333333333333,14.0,157.0,Silver
CUST00804,At-Risk Customers,85,7,848.9,2,4,4,10,1.0,0.0,0.0,0.42857142857142855,4.0,214.0,Silver
CUST00805,Dormant Customers,319,2,180.03,1,2,2,5,1.0,0.0,0.0,0.0,4.0,144.0,Bronze
CUST00806,Champions,4,13,1610.67,4,4,4,12,1.0,0.0,0.23076923076923078,0.46153846153846156,37.0,28.0,Platinum
CUST00807,Dormant Customers,139,1,180.08,2,1,2,5,1.0,1.0,0.0,0.0,2.0,131.0,Bronze
CUST00808,Discount-Sensitive,100,2,283.0,2,2,2,6,1.0,0.0,0.0,0.5,11.0,97.0,Silver
CUST00809,New Customers,64,1,55.11,3,1,1,5,2.0,2.0,0.0,1.0,11.0,154.0,Silver
CUST00810,Champions,45,8,905.44,3,4,4,11,0.0,0.0,0.0,0.375,22.0,110.0,Gold
CUST00811,Discount-Sensitive,146,2,199.18,2,2,2,6,1.0,0.0,0.0,0.5,11.0,65.0,Bronze
CUST00812,At-Risk Customers,86,2,461.44,2,2,3,7,0.0,0.0,0.0,0.0,10.0,159.0,Silver
CUST00813,Loyal Customers,16,4,203.6,4,3,2,9,2.0,0.0,0.5,0.75,14.0,200.0,Silver
CUST00814,Dormant Customers,288,2,97.89,1,2,1,4,0.0,0.0,0.0,0.0,2.0,212.0,Bronze
CUST00815,At-Risk Customers,127,5,605.44,2,3,3,8,1.0,1.0,0.0,0.2,4.0,56.0,Silver
CUST00816,At-Risk Customers,120,5,351.4,2,3,2,7,0.0,0.0,0.0,0.0,14.0,115.0,Gold
CUST00817,Champions,4,11,1441.24,4,4,4,12,1.0,0.0,0.09090909090909091,0.2727272727272727,25.0,178.0,Platinum
CUST00818,Potential Loyalists,112,1,72.01,2,1,1,4,1.0,0.0,0.0,1.0,5.0,66.0,Bronze
CUST00819,Champions,18,4,541.91,4,3,3,10,3.0,1.0,0.25,0.25,5.0,240.0,Bronze
CUST00820,Potential Loyalists,132,1,153.03,2,1,1,4,2.0,0.0,0.0,1.0,5.0,87.0,Bronze
CUST00821,Potential Loyalists,340,2,599.92,1,2,3,6,1.0,0.0,0.0,0.0,3.0,172.0,Bronze
CUST00822,Discount-Sensitive,88,3,290.73,2,2,2,6,1.0,0.0,0.3333333333333333,0.6666666666666666,6.0,116.0,Bronze
CUST00823,Potential Loyalists,565,1,54.27,1,1,1,3,2.0,0.0,0.0,1.0,7.0,8.0,Bronze
CUST00824,Champions,73,10,979.1,3,4,4,11,0.0,0.0,0.1,0.7,33.0,66.0,Platinum
CUST00825,Champions,5,10,1179.39,4,4,4,12,3.0,1.0,0.1,0.7,16.0,195.0,Gold
CUST00826,Loyal Customers,9,3,531.56,4,2,3,9,0.0,0.0,0.0,0.3333333333333333,5.0,99.0,Bronze
CUST00827,New Customers,67,1,57.74,3,1,1,5,2.0,0.0,0.0,0.0,6.0,197.0,Bronze
CUST00828,Loyal Customers,19,5,350.78,4,3,2,9,2.0,0.0,0.2,0.6,8.0,122.0,Silver
CUST00829,High Returners,62,2,204.07,3,2,2,7,0.0,0.0,0.5,0.0,8.0,54.0,Bronze
CUST00830,At-Risk Customers,164,5,812.08,2,3,4,9,2.0,2.0,0.0,0.2,13.0,183.0,Silver
CUST00831,Champions,10,9,1063.94,4,4,4,12,2.0,0.0,0.0,0.4444444444444444,14.0,93.0,Silver
CUST00832,Champions,3,12,1430.37,4,4,4,12,1.0,0.0,0.16666666666666666,0.3333333333333333,20.0,12.0,Gold
CUST00833,Discount-Sensitive,206,4,336.21,1,3,2,6,0.0,0.0,0.0,0.5,13.0,41.0,Silver
CUST00834,Loyal Customers,46,5,245.7,3,3,2,8,0.0,0.0,0.0,0.4,6.0,198.0,Silver
CUST00835,Potential Loyalists,492,1,31.0,1,1,1,3,1.0,0.0,0.0,1.0,12.0,153.0,Silver
CUST00836,Dormant Customers,609,1,116.17,1,1,1,3,2.0,0.0,0.0,1.0,4.0,200.0,Bronze
CUST00837,Champions,34,6,709.97,3,4,4,11,3.0,1.0,0.3333333333333333,0.6666666666666666,6.0,58.0,Silver
CUST00838,Discount-Sensitive,60,2,147.34,3,2,1,6,0.0,0.0,0.0,1.0,9.0,189.0,Silver
CUST00839,New Customers,52,1,417.36,3,1,3,7,1.0,0.0,0.0,0.0,6.0,157.0,Bronze
CUST00840,High Returners,374,2,226.11,1,2,2,5,0.0,0.0,0.5,0.0,7.0,111.0,Bronze
CUST00841,At-Risk Customers,153,2,416.94,2,2,3,7,1.0,0.0,0.5,0.0,5.0,131.0,Bronze
CUST00842,Champions,28,10,1063.1,3,4,4,11,4.0,0.0,0.3,0.6,17.0,36.0,Gold
CUST00843,Potential Loyalists,451,1,251.83,1,1,2,4,2.0,2.0,0.0,1.0,6.0,15.0,Bronze
CUST00844,Discount-Sensitive,58,2,146.18,3,2,1,6,4.0,0.0,0.0,0.5,10.0,135.0,Bronze
CUST00845,Discount-Sensitive,177,3,588.2,1,2,3,6,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,192.0,Bronze
CUST00846,At-Risk Customers,123,6,558.61,2,4,3,9,0.0,0.0,0.16666666666666666,0.5,14.0,178.0,Silver
CUST00847,At-Risk Customers,132,2,582.66,2,2,3,7,0.0,0.0,0.5,0.0,5.0,201.0,Bronze
CUST00848,Champions,42,13,1550.65,3,4,4,11,0.0,0.0,0.07692307692307693,0.6153846153846154,34.0,5.0,Platinum
CUST00849,Champions,20,11,1365.56,4,4,4,12,2.0,0.0,0.09090909090909091,0.45454545454545453,27.0,179.0,Gold
CUST00850,Loyal Customers,42,3,457.03,3,2,3,8,1.0,0.0,0.3333333333333333,0.0,13.0,158.0,Silver
CUST00851,Champions,5,6,721.17,4,4,4,12,3.0,0.0,0.5,0.6666666666666666,10.0,70.0,Silver
CUST00852,Dormant Customers,123,1,102.49,2,1,1,4,2.0,1.0,0.0,0.0,3.0,190.0,Bronze
CUST00853,Loyal Customers,4,3,393.21,4,2,3,9,1.0,0.0,0.0,0.0,4.0,118.0,Bronze
CUST00854,Champions,44,6,738.26,3,4,4,11,0.0,0.0,0.16666666666666666,0.5,10.0,40.0,Gold
CUST00855,Discount-Sensitive,343,4,297.36,1,3,2,6,0.0,0.0,0.0,0.75,4.0,66.0,Bronze
CUST00856,Dormant Customers,174,1,62.46,1,1,1,3,2.0,2.0,0.0,1.0,4.0,29.0,Bronze
CUST00857,Champions,9,5,763.31,4,3,4,11,0.0,0.0,0.2,0.4,13.0,142.0,Silver
CUST00858,Dormant Customers,114,1,91.07,2,1,1,4,2.0,1.0,0.0,1.0,3.0,110.0,Bronze
CUST00859,Champions,73,13,938.61,3,4,4,11,0.0,0.0,0.07692307692307693,0.38461538461538464,27.0,102.0,Platinum
CUST00860,Discount-Sensitive,64,2,130.37,3,2,1,6,1.0,0.0,0.0,1.0,2.0,161.0,Bronze
CUST00861,Champions,0,6,416.96,4,4,3,11,1.0,1.0,0.16666666666666666,0.5,28.0,165.0,Gold
CUST00862,Discount-Sensitive,21,2,81.74,4,2,1,7,2.0,1.0,0.0,0.5,2.0,25.0,Silver
CUST00863,Champions,2,8,747.96,4,4,4,12,2.0,0.0,0.125,0.875,14.0,176.0,Gold
CUST00864,Dormant Customers,133,1,88.02,2,1,1,4,0.0,0.0,0.0,0.0,2.0,243.0,Bronze
CUST00865,Champions,4,7,677.24,4,4,3,11,2.0,1.0,0.14285714285714285,0.2857142857142857,15.0,38.0,Silver
CUST00866,Champions,24,9,1025.66,4,4,4,12,1.0,0.0,0.0,0.2222222222222222,22.0,25.0,Gold
CUST00867,Loyal Customers,31,4,350.31,3,3,2,8,0.0,0.0,0.5,0.5,4.0,202.0,Silver
CUST00868,Potential Loyalists,309,2,208.85,1,2,2,5,3.0,0.0,0.0,0.0,6.0,43.0,Bronze
CUST00869,Loyal Customers,12,5,328.87,4,3,2,9,2.0,0.0,0.2,0.4,14.0,30.0,Silver
CUST00870,Loyal Customers,44,5,459.84,3,3,3,9,4.0,2.0,0.0,0.4,14.0,188.0,Silver
CUST00871,Loyal Customers,69,5,410.73,3,3,3,9,0.0,0.0,0.2,0.2,13.0,187.0,Silver
CUST00872,Champions,45,11,998.28,3,4,4,11,3.0,0.0,0.2727272727272727,0.45454545454545453,30.0,138.0,Platinum
CUST00873,High Returners,165,1,127.07,2,1,1,4,0.0,0.0,1.0,0.0,5.0,103.0,Bronze
CUST00874,Loyal Customers,7,3,256.86,4,2,2,8,3.0,0.0,0.0,0.3333333333333333,15.0,66.0,Silver
CUST00875,Champions,49,8,1285.45,3,4,4,11,2.0,1.0,0.125,0.125,22.0,183.0,Gold
CUST00876,Potential Loyalists,566,1,74.24,1,1,1,3,2.0,1.0,0.0,0.0,13.0,60.0,Silver
CUST00877,Champions,28,9,855.24,3,4,4,11,2.0,0.0,0.1111111111111111,0.1111111111111111,20.0,187.0,Gold
CUST00878,Champions,10,15,1574.27,4,4,4,12,0.0,0.0,0.3333333333333333,0.4666666666666667,34.0,193.0,Platinum
CUST00879,New Customers,20,1,75.03,4,1,1,6,2.0,0.0,0.0,1.0,12.0,147.0,Silver
CUST00880,New Customers,42,1,72.46,3,1,1,5,0.0,0.0,0.0,0.0,7.0,85.0,Bronze
CUST00881,Dormant Customers,111,1,159.6,2,1,1,4,2.0,0.0,1.0,1.0,4.0,80.0,Bronze
CUST00882,Champions,57,6,557.14,3,4,3,10,3.0,1.0,0.3333333333333333,0.16666666666666666,8.0,170.0,Silver
CUST00883,At-Risk Customers,136,3,399.12,2,2,3,7,0.0,0.0,0.0,0.3333333333333333,19.0,194.0,Gold
CUST00884,New Customers,15,1,49.04,4,1,1,6,2.0,0.0,0.0,0.0,3.0,185.0,Bronze
CUST00885,Discount-Sensitive,744,2,185.35,1,2,2,5,2.0,0.0,0.0,0.5,6.0,207.0,Bronze
CUST00886,Loyal Customers,25,2,379.1,4,2,3,9,2.0,1.0,0.5,0.5,4.0,24.0,Bronze
CUST00887,Champions,13,7,1296.83,4,4,4,12,2.0,1.0,0.2857142857142857,0.7142857142857143,16.0,162.0,Gold
CUST00888,New Customers,45,1,34.68,3,1,1,5,1.0,1.0,0.0,0.0,2.0,159.0,Bronze
CUST00889,Champions,2,7,555.65,4,4,3,11,2.0,1.0,0.0,0.42857142857142855,13.0,141.0,Silver
CUST00890,High-Value But Unhappy,50,3,341.78,3,2,2,7,2.0,2.0,0.0,0.3333333333333333,11.0,209.0,Silver
CUST00891,Champions,3,7,619.22,4,4,3,11,2.0,0.0,0.14285714285714285,0.0,21.0,184.0,Gold
CUST00892,Potential Loyalists,273,1,118.76,1,1,1,3,1.0,0.0,0.0,0.0,8.0,171.0,Silver
CUST00893,Champions,5,4,628.72,4,3,3,10,1.0,0.0,0.25,0.25,13.0,119.0,Silver
CUST00894,Loyal Customers,4,2,208.78,4,2,2,8,1.0,0.0,0.0,0.0,6.0,91.0,Bronze
CUST00895,At-Risk Customers,79,5,385.29,2,3,3,8,1.0,1.0,0.0,0.4,11.0,5.0,Silver
CUST00896,Discount-Sensitive,50,2,289.11,3,2,2,7,1.0,0.0,0.5,0.5,14.0,182.0,Silver
CUST00897,Champions,6,8,771.71,4,4,4,12,0.0,0.0,0.375,0.375,24.0,25.0,Platinum
CUST00898,Potential Loyalists,155,1,76.63,2,1,1,4,0.0,0.0,0.0,0.0,5.0,179.0,Bronze
CUST00899,New Customers,30,1,74.27,3,1,1,5,0.0,0.0,0.0,1.0,4.0,10.0,Bronze
CUST00900,Dormant Customers,175,1,234.78,1,1,2,4,3.0,1.0,0.0,0.0,3.0,7.0,Bronze
CUST00901,Discount-Sensitive,480,3,349.31,1,2,2,5,1.0,0.0,0.0,0.6666666666666666,6.0,41.0,Bronze
CUST00902,At-Risk Customers,90,5,827.25,2,3,4,9,1.0,1.0,0.0,0.4,13.0,131.0,Gold
CUST00903,Potential Loyalists,82,3,199.64,2,2,2,6,1.0,0.0,0.0,0.3333333333333333,5.0,96.0,Bronze
CUST00904,At-Risk Customers,159,6,783.96,2,4,4,10,1.0,0.0,0.16666666666666666,0.6666666666666666,17.0,65.0,Silver
CUST00905,Loyal Customers,33,2,469.1,3,2,3,8,4.0,0.0,0.0,1.0,2.0,102.0,Bronze
CUST00906,At-Risk Customers,147,4,963.4,2,3,4,9,0.0,0.0,0.0,0.75,8.0,29.0,Bronze
CUST00907,Loyal Customers,18,3,608.91,4,2,3,9,2.0,0.0,0.0,0.3333333333333333,8.0,148.0,Silver
CUST00908,Dormant Customers,350,1,185.14,1,1,2,4,0.0,0.0,0.0,0.0,3.0,15.0,Bronze
CUST00909,Discount-Sensitive,170,2,216.58,1,2,2,5,0.0,0.0,0.5,0.5,7.0,132.0,Bronze
CUST00910,Champions,26,6,719.26,3,4,4,11,1.0,0.0,0.0,0.5,8.0,67.0,Silver
CUST00911,At-Risk Customers,132,3,463.14,2,2,3,7,1.0,0.0,0.0,0.0,9.0,64.0,Silver
CUST00912,Potential Loyalists,260,1,230.04,1,1,2,4,1.0,0.0,0.0,0.0,5.0,200.0,Bronze
CUST00913,Champions,7,7,629.69,4,4,3,11,3.0,1.0,0.2857142857142857,0.14285714285714285,23.0,152.0,Platinum
CUST00914,Champions,58,6,512.53,3,4,3,10,3.0,0.0,0.0,0.5,2.0,96.0,Silver
CUST00915,Champions,5,4,642.48,4,3,3,10,0.0,0.0,0.0,0.5,18.0,58.0,Gold
CUST00916,Discount-Sensitive,270,2,160.08,1,2,1,4,1.0,0.0,0.0,1.0,5.0,33.0,Bronze
CUST00917,Dormant Customers,146,1,50.18,2,1,1,4,2.0,1.0,0.0,0.0,1.0,163.0,Bronze
CUST00918,New Customers,22,1,85.13,4,1,1,6,1.0,0.0,0.0,0.0,1.0,313.0,Bronze
CUST00919,Discount-Sensitive,201,2,161.74,1,2,1,4,0.0,0.0,0.0,0.5,4.0,52.0,Bronze
CUST00920,Champions,53,5,709.57,3,3,4,10,1.0,0.0,0.2,0.4,13.0,31.0,Silver
CUST00921,At-Risk Customers,91,8,947.24,2,4,4,10,1.0,0.0,0.0,0.375,25.0,190.0,Platinum
CUST00922,Champions,3,4,590.26,4,3,3,10,1.0,0.0,0.0,0.75,8.0,106.0,Silver
CUST00923,Loyal Customers,7,3,305.8,4,2,2,8,1.0,0.0,0.3333333333333333,0.6666666666666666,3.0,125.0,Bronze
CUST00924,Champions,28,6,782.2,3,4,4,11,0.0,0.0,0.16666666666666666,0.5,10.0,124.0,Silver
CUST00925,Potential Loyalists,98,1,29.57,2,1,1,4,1.0,0.0,0.0,0.0,5.0,149.0,Bronze
